ID_CLIENTE,MES_BALANCE,SALDO_TDC_MXN,LIMITE_CREDITO_MXN
104377,-3,7574.11,19710.03
104377,-2,8675.18,19710.03
104377,-1,8712.7,19710.03
104081,-12,11193.22,28364.16
104081,-11,10461.34,28364.16
104081,-10,11153.74,28364.16
104081,-9,12043.06,28364.16
104081,-8,12083.74,28364.16
104081,-7,11736.66,28364.16
104081,-6,11577.73,28364.16
104081,-5,10699.16,28364.16
104081,-4,12473.96,28364.16
104081,-3,12258.2,28364.16
104081,-2,11200.23,28364.16
104081,-1,11226.73,28364.16
100015,-12,12133.37,28941.56
100015,-11,10609.85,28941.56
100015,-10,11666.88,28941.56
100015,-9,11127.89,28941.56
100015,-8,11338.45,28941.56
100015,-7,11464.95,28941.56
100015,-6,10884.79,28941.56
100015,-5,11835.55,28941.56
100015,-4,12776.41,28941.56
100015,-3,12016.51,28941.56
100015,-2,12315.94,28941.56
100015,-1,12052.63,28941.56
100017,-12,17542.22,42257.65
100017,-11,17642.2,42257.65
100017,-10,17454.96,42257.65
100017,-9,16517.37,42257.65
100017,-8,17172.26,42257.65
100017,-7,16333.15,42257.65
100017,-6,15839.94,42257.65
100017,-5,15885.7,42257.65
100017,-4,18090.67,42257.65
100017,-3,16966.81,42257.65
100017,-2,16541.94,42257.65
100017,-1,19323.8,42257.65
103718,-12,5781.15,15760.08
103718,-11,6522.78,15760.08
103718,-10,6458.75,15760.08
103718,-9,6580.6,15760.08
103718,-8,6049.08,15760.08
103718,-7,5926.58,15760.08
103718,-6,6352.67,15760.08
103718,-5,6217.26,15760.08
103718,-4,6487.97,15760.08
103718,-3,6087.64,15760.08
103718,-2,6429.88,15760.08
103718,-1,6423.93,15760.08
101670,-12,7835.07,18427.89
101670,-11,7686.83,18427.89
101670,-10,7309.14,18427.89
101670,-9,7231.29,18427.89
101670,-8,7841.21,18427.89
101670,-7,7473.57,18427.89
101670,-6,7542.68,18427.89
101670,-5,8300.49,18427.89
101670,-4,7315.11,18427.89
101670,-3,7252.74,18427.89
101670,-2,7530.42,18427.89
101670,-1,7836.1,18427.89
104577,-12,6459.83,15476.05
104577,-11,6323.05,15476.05
104577,-10,6168.59,15476.05
104577,-9,5797.09,15476.05
104577,-8,6899.36,15476.05
104577,-7,6140.27,15476.05
104577,-6,6850.07,15476.05
104577,-5,6098.26,15476.05
104577,-4,5932.17,15476.05
104577,-3,6284.5,15476.05
104577,-2,7127.04,15476.05
104577,-1,7043.79,15476.05
104121,-12,8869.27,23370.33
104121,-11,9365.13,23370.33
104121,-10,9897.85,23370.33
104121,-9,9769.67,23370.33
104121,-8,8776.11,23370.33
104121,-7,9622.53,23370.33
104121,-6,8986.78,23370.33
104121,-5,8873.68,23370.33
104121,-4,9239.74,23370.33
104121,-3,10138.0,23370.33
104121,-2,10304.63,23370.33
104121,-1,9739.92,23370.33
101707,-12,7914.26,19187.44
101707,-11,7367.79,19187.44
101707,-10,7925.93,19187.44
101707,-9,7222.32,19187.44
101707,-8,7361.25,19187.44
101707,-7,8239.5,19187.44
101707,-6,8498.57,19187.44
101707,-5,8694.97,19187.44
101707,-4,8295.39,19187.44
101707,-3,8705.89,19187.44
101707,-2,7372.9,19187.44
101707,-1,8698.91,19187.44
104191,-12,17013.47,39972.75
104191,-11,15452.52,39972.75
104191,-10,17639.51,39972.75
104191,-9,14705.0,39972.75
104191,-8,16432.5,39972.75
104191,-7,15082.69,39972.75
104191,-6,18121.9,39972.75
104191,-5,15785.67,39972.75
104191,-4,17639.22,39972.75
104191,-3,16523.36,39972.75
104191,-2,18390.27,39972.75
104191,-1,17699.4,39972.75
101639,-12,14565.32,34751.64
101639,-11,14537.1,34751.64
101639,-10,13787.16,34751.64
101639,-9,14694.1,34751.64
101639,-8,14933.13,34751.64
101639,-7,14134.95,34751.64
101639,-6,14551.65,34751.64
101639,-5,13911.27,34751.64
101639,-4,15819.65,34751.64
101639,-3,14354.16,34751.64
101639,-2,14793.38,34751.64
101639,-1,15265.97,34751.64
101380,-12,7764.02,20491.77
101380,-11,7657.17,20491.77
101380,-10,7576.23,20491.77
101380,-9,8160.41,20491.77
101380,-8,8604.68,20491.77
101380,-7,8256.53,20491.77
101380,-6,8040.19,20491.77
101380,-5,8461.16,20491.77
101380,-4,8976.66,20491.77
101380,-3,8796.48,20491.77
101380,-2,8302.11,20491.77
101380,-1,8127.01,20491.77
103226,-12,9921.83,25521.3
103226,-11,10577.2,25521.3
103226,-10,9719.23,25521.3
103226,-9,11088.08,25521.3
103226,-8,9659.23,25521.3
103226,-7,10106.22,25521.3
103226,-6,10222.44,25521.3
103226,-5,9737.87,25521.3
103226,-4,11635.96,25521.3
103226,-3,10926.67,25521.3
103226,-2,10763.85,25521.3
103226,-1,11086.22,25521.3
104215,-12,11191.3,29768.97
104215,-11,12308.62,29768.97
104215,-10,11377.25,29768.97
104215,-9,12471.54,29768.97
104215,-8,13245.02,29768.97
104215,-7,11715.25,29768.97
104215,-6,12091.27,29768.97
104215,-5,11881.75,29768.97
104215,-4,11394.97,29768.97
104215,-3,11782.45,29768.97
104215,-2,11844.88,29768.97
104215,-1,13316.22,29768.97
103689,-12,10107.03,23449.79
103689,-11,9987.22,23449.79
103689,-10,9270.12,23449.79
103689,-9,8881.94,23449.79
103689,-8,10145.19,23449.79
103689,-7,9265.2,23449.79
103689,-6,10228.46,23449.79
103689,-5,10444.67,23449.79
103689,-4,9406.95,23449.79
103689,-3,10622.0,23449.79
103689,-2,9056.52,23449.79
103689,-1,9405.82,23449.79
101970,-12,7686.99,21035.87
101970,-11,7696.27,21035.87
101970,-10,7815.9,21035.87
101970,-9,8798.49,21035.87
101970,-8,7962.97,21035.87
101970,-7,7980.02,21035.87
101970,-6,8359.17,21035.87
101970,-5,8109.44,21035.87
101970,-4,7973.23,21035.87
101970,-3,8836.55,21035.87
101970,-2,9386.56,21035.87
101970,-1,9451.26,21035.87
100985,-12,11357.79,29151.35
100985,-11,11257.48,29151.35
100985,-10,11577.88,29151.35
100985,-9,12520.98,29151.35
100985,-8,10942.32,29151.35
100985,-7,11456.78,29151.35
100985,-6,11814.9,29151.35
100985,-5,13213.7,29151.35
100985,-4,12516.96,29151.35
100985,-3,11420.82,29151.35
100985,-2,12090.81,29151.35
100985,-1,12410.76,29151.35
101386,-12,16140.55,37619.34
101386,-11,15669.45,37619.34
101386,-10,15741.39,37619.34
101386,-9,16686.02,37619.34
101386,-8,15830.53,37619.34
101386,-7,13921.15,37619.34
101386,-6,14482.02,37619.34
101386,-5,15523.29,37619.34
101386,-4,14557.94,37619.34
101386,-3,16917.16,37619.34
101386,-2,14964.89,37619.34
101386,-1,14309.79,37619.34
103328,-12,6222.65,15780.5
103328,-11,6225.81,15780.5
103328,-10,6979.8,15780.5
103328,-9,6746.32,15780.5
103328,-8,7028.24,15780.5
103328,-7,6973.44,15780.5
103328,-6,6369.22,15780.5
103328,-5,6206.55,15780.5
103328,-4,6859.76,15780.5
103328,-3,6800.43,15780.5
103328,-2,6671.69,15780.5
103328,-1,6358.41,15780.5
100295,-12,12489.71,34296.9
100295,-11,13978.5,34296.9
100295,-10,13553.45,34296.9
100295,-9,13603.8,34296.9
100295,-8,13405.86,34296.9
100295,-7,12842.32,34296.9
100295,-6,13380.7,34296.9
100295,-5,13468.7,34296.9
100295,-4,14204.78,34296.9
100295,-3,13126.84,34296.9
100295,-2,14062.6,34296.9
100295,-1,14089.42,34296.9
102309,-12,12498.58,30591.88
102309,-11,13143.69,30591.88
102309,-10,11148.43,30591.88
102309,-9,12193.8,30591.88
102309,-8,13554.89,30591.88
102309,-7,13246.59,30591.88
102309,-6,12450.13,30591.88
102309,-5,12165.53,30591.88
102309,-4,13682.43,30591.88
102309,-3,14058.92,30591.88
102309,-2,12369.16,30591.88
102309,-1,11994.67,30591.88
103691,-12,16867.71,43115.51
103691,-11,15747.35,43115.51
103691,-10,16301.89,43115.51
103691,-9,16434.57,43115.51
103691,-8,16507.04,43115.51
103691,-7,16831.25,43115.51
103691,-6,19027.89,43115.51
103691,-5,19476.14,43115.51
103691,-4,18161.36,43115.51
103691,-3,16264.2,43115.51
103691,-2,19878.74,43115.51
103691,-1,16778.27,43115.51
100251,-12,10205.84,27814.47
100251,-11,11926.0,27814.47
100251,-10,11014.97,27814.47
100251,-9,10382.66,27814.47
100251,-8,11752.2,27814.47
100251,-7,10582.87,27814.47
100251,-6,11181.2,27814.47
100251,-5,12021.96,27814.47
100251,-4,10668.49,27814.47
100251,-3,12091.56,27814.47
100251,-2,10871.01,27814.47
100251,-1,11255.98,27814.47
100719,-12,5943.54,16315.35
100719,-11,6106.07,16315.35
100719,-10,7183.14,16315.35
100719,-9,6192.14,16315.35
100719,-8,6812.59,16315.35
100719,-7,7212.78,16315.35
100719,-6,6683.77,16315.35
100719,-5,6901.75,16315.35
100719,-4,7330.9,16315.35
100719,-3,7089.33,16315.35
100719,-2,7397.02,16315.35
100719,-1,7394.54,16315.35
103234,-12,18711.29,43708.0
103234,-11,18249.47,43708.0
103234,-10,17803.8,43708.0
103234,-9,17422.31,43708.0
103234,-8,18172.93,43708.0
103234,-7,17930.02,43708.0
103234,-6,17823.24,43708.0
103234,-5,18850.86,43708.0
103234,-4,18829.83,43708.0
103234,-3,16714.24,43708.0
103234,-2,18146.03,43708.0
103234,-1,17877.25,43708.0
104389,-12,17417.93,45251.59
104389,-11,16738.43,45251.59
104389,-10,18115.1,45251.59
104389,-9,17832.69,45251.59
104389,-8,18282.96,45251.59
104389,-7,17706.85,45251.59
104389,-6,17074.63,45251.59
104389,-5,18176.43,45251.59
104389,-4,18443.9,45251.59
104389,-3,20605.95,45251.59
104389,-2,19578.44,45251.59
104389,-1,17377.15,45251.59
100749,-12,18344.76,44849.88
100749,-11,19624.15,44849.88
100749,-10,18860.48,44849.88
100749,-9,17635.41,44849.88
100749,-8,20084.36,44849.88
100749,-7,19818.83,44849.88
100749,-6,16782.15,44849.88
100749,-5,17320.56,44849.88
100749,-4,17767.94,44849.88
100749,-3,20456.89,44849.88
100749,-2,17455.22,44849.88
100749,-1,17436.28,44849.88
100418,-12,10459.54,28810.92
100418,-11,11571.8,28810.92
100418,-10,12159.34,28810.92
100418,-9,11366.71,28810.92
100418,-8,11714.09,28810.92
100418,-7,11627.87,28810.92
100418,-6,11970.33,28810.92
100418,-5,11110.69,28810.92
100418,-4,11567.88,28810.92
100418,-3,12347.56,28810.92
100418,-2,11175.81,28810.92
100418,-1,11836.85,28810.92
103986,-12,19090.59,46400.27
103986,-11,19069.47,46400.27
103986,-10,17153.42,46400.27
103986,-9,18242.69,46400.27
103986,-8,20336.84,46400.27
103986,-7,19681.98,46400.27
103986,-6,20736.94,46400.27
103986,-5,18558.77,46400.27
103986,-4,18190.2,46400.27
103986,-3,19633.33,46400.27
103986,-2,17675.65,46400.27
103986,-1,18848.55,46400.27
104085,-12,18659.68,46490.86
104085,-11,17596.28,46490.86
104085,-10,20274.38,46490.86
104085,-9,19040.87,46490.86
104085,-8,19296.93,46490.86
104085,-7,19435.65,46490.86
104085,-6,20002.01,46490.86
104085,-5,20714.88,46490.86
104085,-4,20749.89,46490.86
104085,-3,20281.75,46490.86
104085,-2,19093.12,46490.86
104085,-1,21605.35,46490.86
101290,-12,10164.87,24236.33
101290,-11,9487.59,24236.33
101290,-10,10669.62,24236.33
101290,-9,9388.76,24236.33
101290,-8,9311.65,24236.33
101290,-7,9865.37,24236.33
101290,-6,10741.3,24236.33
101290,-5,10134.72,24236.33
101290,-4,10561.68,24236.33
101290,-3,10128.77,24236.33
101290,-2,10578.1,24236.33
101290,-1,10431.39,24236.33
103289,-12,13908.46,36095.08
103289,-11,15518.37,36095.08
103289,-10,13579.99,36095.08
103289,-9,13263.55,36095.08
103289,-8,13399.25,36095.08
103289,-7,15635.31,36095.08
103289,-6,15478.4,36095.08
103289,-5,16036.35,36095.08
103289,-4,15373.02,36095.08
103289,-3,15189.11,36095.08
103289,-2,16551.95,36095.08
103289,-1,15522.49,36095.08
103975,-12,11315.23,29739.04
103975,-11,12348.23,29739.04
103975,-10,12394.03,29739.04
103975,-9,12629.05,29739.04
103975,-8,12783.83,29739.04
103975,-7,11817.29,29739.04
103975,-6,12834.57,29739.04
103975,-5,11931.05,29739.04
103975,-4,13499.98,29739.04
103975,-3,11891.12,29739.04
103975,-2,11958.58,29739.04
103975,-1,11942.09,29739.04
101395,-12,9815.7,23482.98
101395,-11,9079.95,23482.98
101395,-10,9078.98,23482.98
101395,-9,9290.29,23482.98
101395,-8,9578.33,23482.98
101395,-7,9759.49,23482.98
101395,-6,9552.83,23482.98
101395,-5,9480.18,23482.98
101395,-4,10002.16,23482.98
101395,-3,9563.89,23482.98
101395,-2,10282.91,23482.98
101395,-1,9684.66,23482.98
103672,-12,12926.08,30027.69
103672,-11,12983.2,30027.69
103672,-10,13229.81,30027.69
103672,-9,11536.62,30027.69
103672,-8,11508.7,30027.69
103672,-7,11253.97,30027.69
103672,-6,13182.38,30027.69
103672,-5,12396.22,30027.69
103672,-4,11998.4,30027.69
103672,-3,11509.12,30027.69
103672,-2,13444.92,30027.69
103672,-1,13956.32,30027.69
101402,-12,18702.22,43941.12
101402,-11,17312.12,43941.12
101402,-10,19234.31,43941.12
101402,-9,18642.23,43941.12
101402,-8,19531.9,43941.12
101402,-7,18092.84,43941.12
101402,-6,16763.78,43941.12
101402,-5,19258.59,43941.12
101402,-4,17038.27,43941.12
101402,-3,19302.99,43941.12
101402,-2,16945.92,43941.12
101402,-1,17894.95,43941.12
102558,-12,15269.46,35322.91
102558,-11,14444.22,35322.91
102558,-10,12969.1,35322.91
102558,-9,13914.26,35322.91
102558,-8,14630.08,35322.91
102558,-7,14058.09,35322.91
102558,-6,13491.8,35322.91
102558,-5,15576.0,35322.91
102558,-4,14455.61,35322.91
102558,-3,16009.56,35322.91
102558,-2,15667.3,35322.91
102558,-1,14773.06,35322.91
104147,-12,16823.25,44900.92
104147,-11,16488.9,44900.92
104147,-10,19946.3,44900.92
104147,-9,19122.85,44900.92
104147,-8,18566.0,44900.92
104147,-7,18356.68,44900.92
104147,-6,20180.04,44900.92
104147,-5,19313.22,44900.92
104147,-4,18403.0,44900.92
104147,-3,17893.01,44900.92
104147,-2,18424.38,44900.92
104147,-1,17614.32,44900.92
101830,-12,17023.49,46633.85
101830,-11,19199.45,46633.85
101830,-10,19755.02,46633.85
101830,-9,17755.96,46633.85
101830,-8,19833.0,46633.85
101830,-7,17817.04,46633.85
101830,-6,19808.99,46633.85
101830,-5,20384.33,46633.85
101830,-4,20697.39,46633.85
101830,-3,20231.9,46633.85
101830,-2,21347.28,46633.85
101830,-1,19224.0,46633.85
100313,-12,6721.18,18186.27
100313,-11,7228.15,18186.27
100313,-10,7499.0,18186.27
100313,-9,6813.45,18186.27
100313,-8,6696.42,18186.27
100313,-7,6940.69,18186.27
100313,-6,7417.59,18186.27
100313,-5,7493.0,18186.27
100313,-4,7994.49,18186.27
100313,-3,7575.01,18186.27
100313,-2,7740.57,18186.27
100313,-1,8267.6,18186.27
103797,-12,8791.07,24305.4
103797,-11,9582.87,24305.4
103797,-10,10046.99,24305.4
103797,-9,10421.88,24305.4
103797,-8,10574.49,24305.4
103797,-7,10229.13,24305.4
103797,-6,9711.86,24305.4
103797,-5,10109.61,24305.4
103797,-4,9328.66,24305.4
103797,-3,9292.68,24305.4
103797,-2,10218.74,24305.4
103797,-1,9474.0,24305.4
104014,-12,14367.65,38892.65
104014,-11,15423.92,38892.65
104014,-10,15074.67,38892.65
104014,-9,17305.45,38892.65
104014,-8,16282.56,38892.65
104014,-7,15074.92,38892.65
104014,-6,15755.92,38892.65
104014,-5,16107.49,38892.65
104014,-4,14966.75,38892.65
104014,-3,17673.62,38892.65
104014,-2,15598.68,38892.65
104014,-1,15302.99,38892.65
103307,-12,11878.22,29777.65
103307,-11,11769.47,29777.65
103307,-10,13027.15,29777.65
103307,-9,11102.64,29777.65
103307,-8,11257.27,29777.65
103307,-7,12616.08,29777.65
103307,-6,13440.98,29777.65
103307,-5,12171.25,29777.65
103307,-4,12097.75,29777.65
103307,-3,11347.28,29777.65
103307,-2,12481.74,29777.65
103307,-1,13306.29,29777.65
103833,-12,12335.48,32695.38
103833,-11,12976.79,32695.38
103833,-10,12678.89,32695.38
103833,-9,13354.6,32695.38
103833,-8,12074.45,32695.38
103833,-7,13641.68,32695.38
103833,-6,13038.93,32695.38
103833,-5,13990.08,32695.38
103833,-4,13172.88,32695.38
103833,-3,14891.42,32695.38
103833,-2,14804.09,32695.38
103833,-1,14383.75,32695.38
104224,-12,19926.9,47263.36
104224,-11,18212.31,47263.36
104224,-10,19092.9,47263.36
104224,-9,19317.26,47263.36
104224,-8,18874.21,47263.36
104224,-7,19838.47,47263.36
104224,-6,20987.33,47263.36
104224,-5,17941.6,47263.36
104224,-4,19871.09,47263.36
104224,-3,18880.33,47263.36
104224,-2,17979.09,47263.36
104224,-1,18490.6,47263.36
101690,-12,5575.72,15337.84
101690,-11,6100.49,15337.84
101690,-10,6250.06,15337.84
101690,-9,5930.89,15337.84
101690,-8,6728.63,15337.84
101690,-7,6557.88,15337.84
101690,-6,6634.97,15337.84
101690,-5,6865.66,15337.84
101690,-4,6336.09,15337.84
101690,-3,5799.74,15337.84
101690,-2,6408.63,15337.84
101690,-1,6689.25,15337.84
104229,-12,11785.55,31395.16
104229,-11,13383.06,31395.16
104229,-10,12445.6,31395.16
104229,-9,13564.07,31395.16
104229,-8,12335.36,31395.16
104229,-7,13524.38,31395.16
104229,-6,12745.85,31395.16
104229,-5,13793.28,31395.16
104229,-4,13983.92,31395.16
104229,-3,13927.47,31395.16
104229,-2,14508.33,31395.16
104229,-1,12666.95,31395.16
101995,-12,11819.47,32706.9
101995,-11,14132.17,32706.9
101995,-10,12878.34,32706.9
101995,-9,12149.39,32706.9
101995,-8,14131.85,32706.9
101995,-7,13861.85,32706.9
101995,-6,13057.16,32706.9
101995,-5,12524.3,32706.9
101995,-4,12682.43,32706.9
101995,-3,14448.42,32706.9
101995,-2,13836.43,32706.9
101995,-1,14016.33,32706.9
103675,-12,9927.41,23579.78
103675,-11,9165.78,23579.78
103675,-10,9956.26,23579.78
103675,-9,9299.66,23579.78
103675,-8,9863.81,23579.78
103675,-7,9282.58,23579.78
103675,-6,10486.57,23579.78
103675,-5,10340.74,23579.78
103675,-4,9539.23,23579.78
103675,-3,9881.23,23579.78
103675,-2,9090.31,23579.78
103675,-1,10008.84,23579.78
104434,-12,8421.93,22233.76
104434,-11,9464.85,22233.76
104434,-10,8673.41,22233.76
104434,-9,8601.61,22233.76
104434,-8,9393.17,22233.76
104434,-7,9065.0,22233.76
104434,-6,8526.66,22233.76
104434,-5,9646.27,22233.76
104434,-4,9537.79,22233.76
104434,-3,9319.77,22233.76
104434,-2,8549.18,22233.76
104434,-1,9052.9,22233.76
104475,-12,15809.07,36133.24
104475,-11,13769.43,36133.24
104475,-10,13957.1,36133.24
104475,-9,15926.86,36133.24
104475,-8,15377.11,36133.24
104475,-7,13789.78,36133.24
104475,-6,15361.19,36133.24
104475,-5,14476.58,36133.24
104475,-4,13977.01,36133.24
104475,-3,14513.56,36133.24
104475,-2,14104.42,36133.24
104475,-1,14877.36,36133.24
102904,-12,9603.75,22612.59
102904,-11,9233.91,22612.59
102904,-10,9024.95,22612.59
102904,-9,8338.49,22612.59
102904,-8,8847.09,22612.59
102904,-7,9219.91,22612.59
102904,-6,8725.11,22612.59
102904,-5,9641.78,22612.59
102904,-4,8591.51,22612.59
102904,-3,8830.0,22612.59
102904,-2,9461.82,22612.59
102904,-1,9723.28,22612.59
101410,-12,10178.61,25062.65
101410,-11,10130.03,25062.65
101410,-10,9723.23,25062.65
101410,-9,10855.99,25062.65
101410,-8,10449.93,25062.65
101410,-7,10967.46,25062.65
101410,-6,10995.0,25062.65
101410,-5,10311.65,25062.65
101410,-4,10577.88,25062.65
101410,-3,10716.45,25062.65
101410,-2,10051.2,25062.65
101410,-1,10739.88,25062.65
101556,-12,16904.94,43659.86
101556,-11,16939.61,43659.86
101556,-10,18159.51,43659.86
101556,-9,16700.21,43659.86
101556,-8,17134.99,43659.86
101556,-7,16221.37,43659.86
101556,-6,18461.47,43659.86
101556,-5,16461.32,43659.86
101556,-4,16556.53,43659.86
101556,-3,19570.48,43659.86
101556,-2,19168.06,43659.86
101556,-1,17886.63,43659.86
101978,-12,14356.64,39161.28
101978,-11,14984.69,39161.28
101978,-10,14328.37,39161.28
101978,-9,15796.36,39161.28
101978,-8,16246.11,39161.28
101978,-7,16723.52,39161.28
101978,-6,17180.88,39161.28
101978,-5,17836.66,39161.28
101978,-4,14832.8,39161.28
101978,-3,15000.59,39161.28
101978,-2,15169.74,39161.28
101978,-1,15164.54,39161.28
102937,-12,19100.49,46851.8
102937,-11,19321.57,46851.8
102937,-10,19175.07,46851.8
102937,-9,19828.15,46851.8
102937,-8,20661.72,46851.8
102937,-7,20692.98,46851.8
102937,-6,19599.04,46851.8
102937,-5,19093.06,46851.8
102937,-4,20649.75,46851.8
102937,-3,18857.93,46851.8
102937,-2,20556.6,46851.8
102937,-1,20285.18,46851.8
102681,-12,12979.68,34235.53
102681,-11,12986.52,34235.53
102681,-10,13523.42,34235.53
102681,-9,14581.52,34235.53
102681,-8,13253.59,34235.53
102681,-7,13209.11,34235.53
102681,-6,14482.49,34235.53
102681,-5,12780.58,34235.53
102681,-4,14640.36,34235.53
102681,-3,13056.74,34235.53
102681,-2,13505.33,34235.53
102681,-1,15059.8,34235.53
101347,-12,8887.48,20292.74
101347,-11,8847.05,20292.74
101347,-10,7927.24,20292.74
101347,-9,8918.26,20292.74
101347,-8,7627.3,20292.74
101347,-7,8862.74,20292.74
101347,-6,8640.41,20292.74
101347,-5,7850.52,20292.74
101347,-4,8238.92,20292.74
101347,-3,9144.75,20292.74
101347,-2,7877.24,20292.74
101347,-1,9247.88,20292.74
100480,-12,11077.83,29067.46
100480,-11,11070.91,29067.46
100480,-10,10801.07,29067.46
100480,-9,12290.67,29067.46
100480,-8,10970.81,29067.46
100480,-7,11477.52,29067.46
100480,-6,12947.62,29067.46
100480,-5,12998.99,29067.46
100480,-4,11194.58,29067.46
100480,-3,12945.15,29067.46
100480,-2,11065.17,29067.46
100480,-1,12560.69,29067.46
103049,-12,17771.87,48214.04
103049,-11,19010.66,48214.04
103049,-10,20888.65,48214.04
103049,-9,21389.37,48214.04
103049,-8,20891.03,48214.04
103049,-7,20462.03,48214.04
103049,-6,19407.32,48214.04
103049,-5,20043.46,48214.04
103049,-4,18757.44,48214.04
103049,-3,21008.34,48214.04
103049,-2,20080.55,48214.04
103049,-1,21155.89,48214.04
102586,-12,6222.32,15017.01
102586,-11,6040.39,15017.01
102586,-10,6651.51,15017.01
102586,-9,5803.01,15017.01
102586,-8,6674.46,15017.01
102586,-7,5915.24,15017.01
102586,-6,6622.53,15017.01
102586,-5,6698.99,15017.01
102586,-4,6419.93,15017.01
102586,-3,6313.41,15017.01
102586,-2,6129.28,15017.01
102586,-1,6057.82,15017.01
104034,-12,15683.17,38087.52
104034,-11,15311.66,38087.52
104034,-10,16759.77,38087.52
104034,-9,15410.67,38087.52
104034,-8,16504.25,38087.52
104034,-7,16693.08,38087.52
104034,-6,15813.99,38087.52
104034,-5,14480.91,38087.52
104034,-4,16944.56,38087.52
104034,-3,14349.98,38087.52
104034,-2,14787.32,38087.52
104034,-1,16497.13,38087.52
104562,-12,12714.51,33276.04
104562,-11,12764.8,33276.04
104562,-10,14244.24,33276.04
104562,-9,12982.01,33276.04
104562,-8,13999.74,33276.04
104562,-7,14568.26,33276.04
104562,-6,14626.0,33276.04
104562,-5,14077.09,33276.04
104562,-4,12927.7,33276.04
104562,-3,13843.76,33276.04
104562,-2,12722.7,33276.04
104562,-1,14913.08,33276.04
101399,-12,7404.31,20376.23
101399,-11,7396.58,20376.23
101399,-10,7901.29,20376.23
101399,-9,7991.62,20376.23
101399,-8,7532.46,20376.23
101399,-7,7655.26,20376.23
101399,-6,8553.04,20376.23
101399,-5,7875.0,20376.23
101399,-4,9302.7,20376.23
101399,-3,9355.47,20376.23
101399,-2,8299.45,20376.23
101399,-1,8602.9,20376.23
103687,-12,6922.6,16030.96
103687,-11,6796.01,16030.96
103687,-10,6292.93,16030.96
103687,-9,6698.67,16030.96
103687,-8,6022.17,16030.96
103687,-7,7182.79,16030.96
103687,-6,6166.8,16030.96
103687,-5,6964.77,16030.96
103687,-4,6976.62,16030.96
103687,-3,6465.72,16030.96
103687,-2,7286.11,16030.96
103687,-1,6411.7,16030.96
102148,-12,12943.77,33604.12
102148,-11,13305.43,33604.12
102148,-10,13326.49,33604.12
102148,-9,12840.54,33604.12
102148,-8,13955.28,33604.12
102148,-7,14424.29,33604.12
102148,-6,13151.5,33604.12
102148,-5,13361.24,33604.12
102148,-4,14172.53,33604.12
102148,-3,14684.72,33604.12
102148,-2,13212.19,33604.12
102148,-1,15038.12,33604.12
101902,-12,16780.95,42699.78
101902,-11,17380.44,42699.78
101902,-10,15559.34,42699.78
101902,-9,17500.97,42699.78
101902,-8,18028.29,42699.78
101902,-7,16104.96,42699.78
101902,-6,18046.4,42699.78
101902,-5,16164.26,42699.78
101902,-4,18325.34,42699.78
101902,-3,18084.34,42699.78
101902,-2,18545.91,42699.78
101902,-1,18800.15,42699.78
103849,-12,9666.63,22170.23
103849,-11,9375.25,22170.23
103849,-10,8406.23,22170.23
103849,-9,8251.63,22170.23
103849,-8,9516.16,22170.23
103849,-7,9160.03,22170.23
103849,-6,9873.46,22170.23
103849,-5,9865.65,22170.23
103849,-4,10077.39,22170.23
103849,-3,8716.47,22170.23
103849,-2,10102.52,22170.23
103849,-1,9204.83,22170.23
104683,-12,5575.06,14518.27
104683,-11,5504.32,14518.27
104683,-10,6271.07,14518.27
104683,-9,6251.52,14518.27
104683,-8,5645.17,14518.27
104683,-7,5793.5,14518.27
104683,-6,6146.29,14518.27
104683,-5,5916.24,14518.27
104683,-4,5888.88,14518.27
104683,-3,6459.72,14518.27
104683,-2,6483.77,14518.27
104683,-1,6694.6,14518.27
100084,-12,19534.68,47838.43
100084,-11,18607.41,47838.43
100084,-10,20471.09,47838.43
100084,-9,18198.73,47838.43
100084,-8,20973.0,47838.43
100084,-7,21113.79,47838.43
100084,-6,19224.51,47838.43
100084,-5,20095.56,47838.43
100084,-4,20887.65,47838.43
100084,-3,20386.69,47838.43
100084,-2,18289.85,47838.43
100084,-1,18813.88,47838.43
100349,-12,14912.61,35115.52
100349,-11,12747.08,35115.52
100349,-10,14169.74,35115.52
100349,-9,15374.18,35115.52
100349,-8,13564.98,35115.52
100349,-7,14807.94,35115.52
100349,-6,13462.14,35115.52
100349,-5,13514.5,35115.52
100349,-4,13212.59,35115.52
100349,-3,13596.59,35115.52
100349,-2,13762.38,35115.52
100349,-1,15600.76,35115.52
103993,-12,8531.7,20803.69
103993,-11,8499.05,20803.69
103993,-10,8852.36,20803.69
103993,-9,7654.94,20803.69
103993,-8,9285.97,20803.69
103993,-7,8841.8,20803.69
103993,-6,8236.76,20803.69
103993,-5,8766.38,20803.69
103993,-4,9174.05,20803.69
103993,-3,8326.61,20803.69
103993,-2,9006.24,20803.69
103993,-1,8007.66,20803.69
100109,-12,18046.12,47042.94
100109,-11,17484.6,47042.94
100109,-10,20620.49,47042.94
100109,-9,20540.81,47042.94
100109,-8,20656.26,47042.94
100109,-7,20980.82,47042.94
100109,-6,19204.84,47042.94
100109,-5,18608.9,47042.94
100109,-4,19734.09,47042.94
100109,-3,20274.3,47042.94
100109,-2,19881.25,47042.94
100109,-1,18193.76,47042.94
103414,-12,9237.37,21391.98
103414,-11,8345.39,21391.98
103414,-10,9196.46,21391.98
103414,-9,8427.8,21391.98
103414,-8,8127.1,21391.98
