ID_CLIENTE,DIAS_VENCIMIENTO,DIAS_PAGO_REAL,MONTO_CUOTA_MXN,MONTO_PAGADO_MXN
104816,-270,-258,1384.66,1384.66
104816,-300,-303,2025.42,2025.42
104817,-30,-34,2003.7,1001.85
104817,-60,-51,1369.61,684.81
104817,-90,-87,740.2,740.2
104817,-120,-124,1886.61,1886.61
104817,-150,-149,2691.87,2691.87
104817,-180,-167,2846.33,2846.33
104817,-210,-209,2370.26,2370.26
104817,-240,-237,2721.56,1360.78
104817,-270,-264,1441.88,1441.88
104817,-300,-297,2987.1,2987.1
104817,-330,-329,1806.51,1806.51
104817,-360,-356,768.12,768.12
104817,-390,-394,2645.2,1322.6
104817,-420,-415,2637.49,2637.49
104817,-450,-444,1864.14,1864.14
104817,-480,-470,2979.51,2979.51
104818,-30,-28,2742.25,2742.25
104818,-60,-51,934.48,934.48
104818,-90,-78,1693.23,846.61
104818,-120,-123,1013.23,1013.23
104818,-150,-137,2384.74,2384.74
104818,-180,-184,589.57,589.57
104818,-210,-212,1636.05,1636.05
104818,-240,-240,2881.95,2881.95
104818,-270,-264,832.92,832.92
104819,-30,-29,2579.2,2579.2
104819,-60,-65,1945.06,1945.06
104819,-90,-93,2706.52,2706.52
104819,-120,-123,2081.76,2081.76
104819,-150,-149,1243.7,1243.7
104819,-180,-182,1797.05,1797.05
104819,-210,-213,2514.08,2514.08
104819,-240,-239,1684.03,1684.03
104819,-270,-272,902.02,902.02
104819,-300,-305,2976.47,2976.47
104819,-330,-335,2162.44,2162.44
104819,-360,-361,1242.34,1242.34
104819,-390,-395,2844.86,2844.86
104819,-420,-420,1811.26,1811.26
104819,-450,-449,2213.75,2213.75
104819,-480,-480,2767.05,2767.05
104819,-510,-514,1519.89,1519.89
104819,-540,-542,897.24,897.24
104819,-570,-574,2595.39,2595.39
104819,-600,-599,2488.76,2488.76
104820,-30,-33,1048.12,1048.12
104820,-60,-65,855.95,855.95
104820,-90,-94,938.26,938.26
104820,-120,-122,1965.76,1965.76
104820,-150,-151,1312.15,656.08
104820,-180,-185,2486.52,2486.52
104820,-210,-214,1940.54,1940.54
104820,-240,-241,1856.52,1856.52
104820,-270,-274,772.37,772.37
104820,-300,-301,1220.28,1220.28
104820,-330,-329,2623.46,2623.46
104820,-360,-359,964.82,964.82
104820,-390,-393,2172.92,2172.92
104820,-420,-425,1129.92,1129.92
104820,-450,-450,1879.26,1879.26
104820,-480,-481,1809.13,1809.13
104820,-510,-515,1682.78,841.39
104820,-540,-541,2988.59,2988.59
104820,-570,-570,2062.89,2062.89
104820,-600,-601,1693.55,1693.55
104820,-630,-631,2387.92,1193.96
104820,-660,-665,611.43,611.43
104820,-690,-694,2652.66,2652.66
104821,-30,-28,1083.0,1083.0
104821,-60,-61,860.28,860.28
104821,-90,-93,789.99,789.99
104821,-120,-122,2190.18,2190.18
104821,-150,-142,2282.24,2282.24
104821,-180,-181,1132.29,566.15
104821,-210,-205,531.48,531.48
104821,-240,-229,2822.79,2822.79
104821,-270,-256,2728.29,2728.29
104821,-300,-298,962.18,962.18
104821,-330,-318,2534.57,2534.57
104822,-30,-31,1354.58,1354.58
104822,-60,-50,1090.64,1090.64
104822,-90,-85,1938.99,1938.99
104822,-120,-124,2737.8,2737.8
104822,-150,-154,2786.27,2786.27
104822,-180,-179,2420.9,2420.9
104822,-210,-213,2399.44,2399.44
104822,-240,-230,2475.82,2475.82
104822,-270,-272,855.33,855.33
104822,-300,-299,506.11,506.11
104822,-330,-323,2153.79,2153.79
104822,-360,-363,511.36,511.36
104822,-390,-391,961.79,961.79
104822,-420,-419,2007.47,2007.47
104822,-450,-449,1268.84,1268.84
104822,-480,-469,2888.39,2888.39
104822,-510,-500,847.91,847.91
104823,-30,-35,1323.33,1323.33
104823,-60,-61,2075.07,2075.07
104823,-90,-91,2224.98,2224.98
104823,-120,-113,2308.88,2308.88
104823,-150,-150,1864.77,1864.77
104823,-180,-182,1418.98,1418.98
104823,-210,-205,1568.38,1568.38
104823,-240,-236,1478.5,1478.5
104823,-270,-269,1172.2,1172.2
104823,-300,-299,1131.36,1131.36
104823,-330,-330,1928.38,1928.38
104823,-360,-360,2196.6,2196.6
104823,-390,-381,1263.94,631.97
104823,-420,-410,1503.21,751.61
104823,-450,-447,1458.69,1458.69
104823,-480,-478,1484.88,1484.88
104823,-510,-502,2380.58,2380.58
104823,-540,-540,2864.49,2864.49
104823,-570,-564,1609.9,1609.9
104823,-600,-600,2353.19,2353.19
104823,-630,-629,1578.84,1578.84
104824,-30,-33,1492.16,1492.16
104824,-60,-64,1231.59,1231.59
104824,-90,-91,1337.97,1337.97
104824,-120,-123,2959.89,2959.89
104824,-150,-149,2960.25,2960.25
104824,-180,-184,824.24,824.24
104824,-210,-214,1177.69,1177.69
104824,-240,-243,2098.57,2098.57
104824,-270,-271,535.88,535.88
104824,-300,-299,1405.14,1405.14
104824,-330,-335,1228.32,1228.32
104824,-360,-363,2985.59,2985.59
104824,-390,-392,2694.1,2694.1
104824,-420,-421,1538.23,1538.23
104824,-450,-449,2586.53,2586.53
104824,-480,-483,1948.18,1948.18
104824,-510,-509,2788.18,2788.18
104824,-540,-539,1258.76,1258.76
104824,-570,-573,2901.86,2901.86
104824,-600,-602,1062.1,1062.1
104824,-630,-633,1808.13,1808.13
104825,-30,-30,2522.44,2522.44
104825,-60,-62,2433.68,2433.68
104825,-90,-89,583.78,583.78
104825,-120,-119,1508.25,1508.25
104825,-150,-155,2533.62,2533.62
104825,-180,-181,2658.3,2658.3
104825,-210,-210,2449.26,2449.26
104825,-240,-241,1176.38,1176.38
104825,-270,-275,2826.78,2826.78
104825,-300,-300,1571.61,1571.61
104825,-330,-332,1666.42,1666.42
104825,-360,-359,1637.92,1637.92
104825,-390,-390,755.84,377.92
104825,-420,-422,1445.02,1445.02
104825,-450,-450,904.01,904.01
104825,-480,-480,2128.58,2128.58
104825,-510,-513,1153.01,1153.01
104825,-540,-545,2858.59,2858.59
104825,-570,-571,2221.6,2221.6
104825,-600,-601,1387.42,1387.42
104825,-630,-633,1259.84,1259.84
104826,-30,-30,2598.26,2598.26
104826,-60,-59,969.67,969.67
104826,-90,-93,932.43,932.43
104826,-120,-123,1441.52,1441.52
104826,-150,-155,2670.8,2670.8
104826,-180,-181,2491.24,1245.62
104826,-210,-215,1023.1,511.55
104826,-240,-241,1237.0,1237.0
104826,-270,-269,2916.38,2916.38
104826,-300,-299,1607.09,1607.09
104826,-330,-335,1462.79,1462.79
104826,-360,-363,2842.92,2842.92
104827,-30,-35,1481.93,1481.93
104827,-60,-65,2921.03,2921.03
104827,-90,-93,1987.76,1987.76
104827,-120,-120,1708.04,1708.04
104827,-150,-149,1401.6,1401.6
104827,-180,-174,1199.56,1199.56
104827,-210,-214,1728.93,1728.93
104827,-240,-241,2528.04,2528.04
104827,-270,-266,1331.27,1331.27
104827,-300,-301,946.13,946.13
104827,-330,-325,2311.98,2311.98
104827,-360,-361,2219.12,2219.12
104827,-390,-390,2057.89,2057.89
104827,-420,-421,508.41,508.41
104827,-450,-448,2401.75,2401.75
104827,-480,-480,647.03,647.03
104827,-510,-510,1454.96,1454.96
104827,-540,-543,1622.58,1622.58
104827,-570,-559,1565.16,1565.16
104827,-600,-588,1807.98,1807.98
104828,-30,-35,1388.36,1388.36
104828,-60,-59,1159.29,1159.29
104828,-90,-94,1363.86,1363.86
104828,-120,-122,2191.59,1095.8
104828,-150,-151,2908.44,2908.44
104828,-180,-179,2408.2,2408.2
104828,-210,-211,937.74,937.74
104828,-240,-242,1245.27,1245.27
104828,-270,-275,1521.02,1521.02
104828,-300,-301,862.84,862.84
104828,-330,-334,753.16,753.16
104828,-360,-360,1098.56,1098.56
104828,-390,-389,2113.82,2113.82
104828,-420,-425,1647.09,823.54
104828,-450,-452,868.68,868.68
104829,-30,-33,611.01,611.01
104829,-60,-59,1406.1,1406.1
104829,-90,-95,2088.95,2088.95
104829,-120,-120,2394.78,2394.78
104829,-150,-152,2075.32,1037.66
104829,-180,-183,1594.16,1594.16
104829,-210,-214,1532.38,1532.38
104829,-240,-245,2812.73,2812.73
104829,-270,-271,2946.54,2946.54
104829,-300,-305,2625.74,2625.74
104829,-330,-334,1550.33,1550.33
104829,-360,-363,2090.12,2090.12
104829,-390,-395,680.01,680.01
104829,-420,-422,1777.95,1777.95
104829,-450,-453,2713.41,2713.41
104829,-480,-480,1912.6,1912.6
104829,-510,-512,2746.81,2746.81
104829,-540,-542,2238.79,2238.79
104829,-570,-571,2220.75,2220.75
104829,-600,-600,2450.64,2450.64
104829,-630,-632,1353.8,1353.8
104829,-660,-662,903.1,903.1
104830,-30,-31,1850.65,1850.65
104830,-60,-64,2335.1,2335.1
104830,-90,-95,2084.06,2084.06
104830,-120,-120,1436.53,718.27
104830,-150,-150,2668.19,2668.19
104830,-180,-185,2224.38,1112.19
104830,-210,-213,1978.47,1978.47
104830,-240,-240,689.79,689.79
104830,-270,-272,1096.61,1096.61
104830,-300,-302,2693.99,2693.99
104830,-330,-334,1284.69,1284.69
104830,-360,-361,2264.31,2264.31
104830,-390,-390,1056.21,1056.21
104830,-420,-423,1674.31,1674.31
104830,-450,-450,1997.94,1997.94
104830,-480,-479,915.65,915.65
104830,-510,-513,2155.06,2155.06
104830,-540,-545,894.78,447.39
104831,-30,-29,2031.74,2031.74
104831,-60,-53,1760.66,1760.66
104831,-90,-95,1054.48,1054.48
104831,-120,-109,2329.04,2329.04
104831,-150,-138,1094.44,1094.44
104831,-180,-179,2927.23,2927.23
104831,-210,-196,860.75,860.75
104831,-240,-245,2936.49,2936.49
104831,-270,-269,1908.69,1908.69
104832,-30,-34,1963.29,1963.29
104832,-60,-62,692.95,692.95
104832,-90,-89,1717.86,1717.86
104832,-120,-125,887.1,887.1
104832,-150,-149,1192.72,1192.72
104832,-180,-181,1837.67,1837.67
104832,-210,-213,1677.78,1677.78
104832,-240,-240,2799.44,1399.72
104832,-270,-270,2548.99,2548.99
104832,-300,-304,2897.65,2897.65
104832,-330,-333,963.71,963.71
104832,-360,-359,1342.46,671.23
104832,-390,-389,2517.7,2517.7
104832,-420,-425,1044.33,1044.33
104832,-450,-449,2043.73,2043.73
104832,-480,-481,526.43,526.43
104832,-510,-513,2951.8,2951.8
104832,-540,-545,1095.4,1095.4
104832,-570,-570,2792.76,2792.76
104833,-30,-34,1219.96,609.98
104833,-60,-60,583.62,583.62
104833,-90,-94,1207.11,1207.11
104833,-120,-120,2080.39,1040.19
104833,-150,-152,1855.36,927.68
104833,-180,-179,972.25,972.25
104833,-210,-215,2430.87,1215.44
104833,-240,-242,919.73,919.73
104833,-270,-274,925.49,925.49
104833,-300,-305,619.83,619.83
104833,-330,-330,1877.42,1877.42
104833,-360,-363,2477.82,2477.82
104833,-390,-394,2540.22,2540.22
104833,-420,-420,821.81,821.81
104833,-450,-452,2277.8,2277.8
104833,-480,-483,1409.84,1409.84
104833,-510,-514,986.05,986.05
104833,-540,-543,2222.21,2222.21
104833,-570,-569,1287.47,1287.47
104834,-30,-34,1811.6,1811.6
104834,-60,-59,1942.57,1942.57
104834,-90,-92,2738.58,2738.58
104834,-120,-125,2159.31,2159.31
104834,-150,-155,2307.91,1153.96
104834,-180,-182,826.38,826.38
104834,-210,-214,2812.79,1406.4
104834,-240,-245,2002.95,2002.95
104834,-270,-272,527.75,263.87
104834,-300,-301,1065.73,1065.73
104834,-330,-329,1887.45,1887.45
104834,-360,-360,944.93,944.93
104834,-390,-394,2351.63,2351.63
104834,-420,-421,1263.85,1263.85
104834,-450,-453,1671.81,835.91
104834,-480,-482,1261.49,1261.49
104834,-510,-509,2012.57,2012.57
104834,-540,-540,2261.04,2261.04
104834,-570,-571,1569.3,1569.3
104834,-600,-604,2570.61,2570.61
104834,-630,-630,2816.78,2816.78
104835,-30,-28,948.05,474.03
104835,-60,-50,2889.87,2889.87
104835,-90,-86,1012.94,1012.94
104835,-120,-111,1587.88,1587.88
104835,-150,-144,1803.47,1803.47
104835,-180,-178,1431.89,1431.89
104835,-210,-214,1419.69,1419.69
104835,-240,-240,2355.97,2355.97
104835,-270,-272,2640.56,2640.56
104835,-300,-295,2081.21,2081.21
104835,-330,-328,2026.04,1013.02
104835,-360,-359,646.14,646.14
104835,-390,-383,2978.47,2978.47
104835,-420,-424,1847.55,1847.55
104835,-450,-451,2893.0,1446.5
104835,-480,-481,980.9,980.9
104836,-30,-26,2100.15,2100.15
104836,-60,-60,1555.8,1555.8
104836,-90,-88,2739.48,2739.48
104836,-120,-124,672.64,672.64
104836,-150,-141,1593.63,796.81
104836,-180,-178,905.02,905.02
104836,-210,-206,2544.95,2544.95
104836,-240,-228,1897.58,948.79
104837,-30,-33,1669.61,1669.61
104837,-60,-62,846.55,423.28
104837,-90,-93,1604.84,1604.84
104837,-120,-124,2582.48,2582.48
104837,-150,-151,1377.29,688.64
104837,-180,-180,618.9,618.9
104837,-210,-212,704.64,704.64
104837,-240,-241,899.22,899.22
104837,-270,-272,1377.24,1377.24
104837,-300,-305,988.27,494.13
104837,-330,-334,632.84,632.84
104837,-360,-365,2574.1,2574.1
104837,-390,-389,2349.99,2349.99
104838,-30,-32,873.58,873.58
104838,-60,-60,953.14,953.14
104838,-90,-90,981.24,981.24
104838,-120,-121,1821.12,1821.12
104838,-150,-154,997.96,997.96
104838,-180,-180,2300.14,2300.14
104838,-210,-215,2848.82,2848.82
104838,-240,-239,2204.26,2204.26
104838,-270,-272,2244.6,2244.6
104838,-300,-301,1434.14,1434.14
104838,-330,-331,2564.72,2564.72
104838,-360,-359,2856.62,2856.62
104838,-390,-391,1304.56,1304.56
104838,-420,-422,2119.99,2119.99
104838,-450,-453,2554.51,1277.25
104838,-480,-481,2044.73,2044.73
104838,-510,-514,2669.16,2669.16
104838,-540,-540,1021.04,1021.04
104838,-570,-575,665.48,665.48
104838,-600,-599,1548.33,1548.33
104838,-630,-630,583.49,583.49
104838,-660,-659,2407.74,2407.74
104839,-30,-24,752.3,752.3
104839,-60,-64,1205.4,1205.4
104839,-90,-81,1393.21,1393.21
104839,-120,-125,1213.45,1213.45
104839,-150,-154,2705.83,2705.83
104839,-180,-179,2459.83,2459.83
104839,-210,-215,555.4,277.7
104839,-240,-243,1511.13,1511.13
104839,-270,-273,1001.65,1001.65
104839,-300,-296,1524.65,762.32
104839,-330,-335,2336.12,2336.12
104839,-360,-359,576.0,576.0
104839,-390,-376,1626.55,1626.55
104839,-420,-422,1804.29,1804.29
104839,-450,-454,2042.49,2042.49
104839,-480,-482,2983.75,2983.75
104840,-30,-30,1040.52,1040.52
104840,-60,-57,1037.18,1037.18
104840,-90,-92,816.78,816.78
104840,-120,-119,2947.16,2947.16
104840,-150,-154,514.4,514.4
104840,-180,-174,686.66,686.66
104840,-210,-202,2991.33,2991.33
104841,-30,-31,1999.82,1999.82
104841,-60,-59,629.71,314.85
104841,-90,-89,1330.91,1330.91
104841,-120,-119,2979.49,2979.49
104841,-150,-153,1226.25,1226.25
104841,-180,-180,1499.34,1499.34
104841,-210,-215,1365.98,1365.98
104841,-240,-243,2665.92,2665.92
104841,-270,-269,508.35,508.35
104841,-300,-304,1577.2,1577.2
104841,-330,-333,990.81,990.81
104841,-360,-359,2774.64,2774.64
104841,-390,-393,1689.68,1689.68
104841,-420,-425,1196.01,1196.01
104841,-450,-450,2564.17,2564.17
104841,-480,-482,2346.06,2346.06
104841,-510,-513,1274.54,1274.54
104841,-540,-542,2038.02,2038.02
104841,-570,-570,1136.99,1136.99
104842,-30,-34,1242.27,1242.27
104842,-60,-48,1463.61,731.8
104842,-90,-79,680.39,680.39
104842,-120,-108,2087.7,2087.7
104842,-150,-136,2261.23,2261.23
104842,-180,-179,2404.82,2404.82
104842,-210,-202,1438.24,1438.24
104843,-30,-33,2324.78,2324.78
104843,-60,-64,1943.15,1943.15
104843,-90,-82,2321.31,2321.31
104843,-120,-119,2476.74,2476.74
104843,-150,-138,1230.84,1230.84
104844,-30,-33,2765.21,2765.21
104844,-60,-63,665.32,665.32
104844,-90,-94,1263.22,1263.22
104844,-120,-119,1035.99,1035.99
104844,-150,-151,772.76,772.76
104844,-180,-181,2652.62,2652.62
104844,-210,-210,1776.15,1776.15
104845,-30,-33,2116.91,2116.91
104845,-60,-52,2764.01,2764.01
104845,-90,-89,891.34,891.34
104845,-120,-110,2556.38,2556.38
104845,-150,-152,1772.16,1772.16
104845,-180,-176,2682.89,2682.89
104845,-210,-198,2537.15,2537.15
104845,-240,-240,945.17,945.17
104845,-270,-273,2996.69,2996.69
104846,-30,-29,809.2,809.2
104846,-60,-61,2101.94,2101.94
104846,-90,-81,1394.58,1394.58
104846,-120,-122,780.79,780.79
104846,-150,-145,1683.77,1683.77
104846,-180,-172,1672.62,1672.62
104847,-30,-35,655.56,655.56
104847,-60,-59,1186.02,1186.02
104847,-90,-95,2993.47,2993.47
104847,-120,-125,1796.19,1796.19
104847,-150,-152,2975.69,2975.69
104847,-180,-181,2905.73,2905.73
104848,-30,-32,1032.36,1032.36
104848,-60,-62,2204.4,2204.4
104848,-90,-91,1301.55,1301.55
104848,-120,-125,1776.52,1776.52
104848,-150,-150,861.83,861.83
104848,-180,-180,2905.38,2905.38
104848,-210,-215,635.18,635.18
104848,-240,-244,594.9,594.9
104848,-270,-271,1534.11,1534.11
104848,-300,-305,2106.02,2106.02
104848,-330,-333,2180.78,2180.78
104848,-360,-363,2928.96,1464.48
104848,-390,-393,1433.89,716.95
104848,-420,-423,1079.81,539.91
104848,-450,-454,1743.1,871.55
104848,-480,-480,881.57,881.57
104848,-510,-515,1300.35,1300.35
104848,-540,-539,1592.1,1592.1
104848,-570,-573,828.26,828.26
104848,-600,-605,1168.29,1168.29
104848,-630,-630,2176.9,2176.9
104849,-30,-33,1502.27,751.14
104849,-60,-61,2447.57,2447.57
104849,-90,-92,746.73,746.73
104849,-120,-120,2553.93,2553.93
104849,-150,-154,1708.21,1708.21
104849,-180,-179,2316.31,2316.31
104849,-210,-212,1940.2,1940.2
104849,-240,-242,1972.71,1972.71
104849,-270,-275,904.93,904.93
104849,-300,-301,2550.97,2550.97
104849,-330,-334,2261.17,2261.17
104849,-360,-361,2269.32,2269.32
104849,-390,-391,1954.47,1954.47
104849,-420,-425,1203.62,1203.62
104849,-450,-451,1599.22,1599.22
104849,-480,-482,2647.33,2647.33
104849,-510,-515,2318.43,1159.21
104850,-30,-33,2908.71,2908.71
104850,-60,-63,2716.45,2716.45
104850,-90,-89,2031.01,2031.01
104850,-120,-119,668.28,668.28
104850,-150,-151,1440.99,1440.99
104850,-180,-181,1009.28,1009.28
104850,-210,-210,1643.84,1643.84
104850,-240,-245,957.03,957.03
104850,-270,-274,2423.14,2423.14
104850,-300,-301,2740.75,2740.75
104851,-30,-30,1149.04,1149.04
104851,-60,-60,2353.34,2353.34
104851,-90,-95,717.48,717.48
104851,-120,-122,2822.92,2822.92
104851,-150,-149,1979.17,1979.17
104851,-180,-184,2923.2,2923.2
104851,-210,-209,2113.43,2113.43
104851,-240,-244,1368.08,1368.08
104851,-270,-273,2110.51,2110.51
104851,-300,-305,749.26,749.26
104851,-330,-330,2616.79,2616.79
104851,-360,-362,1646.69,1646.69
104851,-390,-392,638.82,638.82
104851,-420,-424,1540.73,1540.73
104851,-450,-453,791.75,791.75
104851,-480,-481,2739.73,2739.73
104851,-510,-510,2347.4,2347.4
104852,-30,-30,861.57,861.57
104852,-60,-47,1788.48,1788.48
104852,-90,-92,1304.67,1304.67
104852,-120,-122,1754.48,1754.48
104852,-150,-142,1989.9,994.95
104852,-180,-180,1831.29,1831.29
104852,-210,-197,2695.84,2695.84
104852,-240,-237,1108.51,1108.51
104852,-270,-262,1705.98,1705.98
104852,-300,-303,2342.64,2342.64
104852,-330,-329,2764.56,2764.56
104852,-360,-364,1017.86,1017.86
104852,-390,-389,2994.5,2994.5
104852,-420,-421,1342.62,1342.62
104852,-450,-439,1426.28,1426.28
104853,-30,-33,1545.17,1545.17
104853,-60,-61,971.02,971.02
104853,-90,-93,1893.74,1893.74
104853,-120,-122,1383.22,691.61
104853,-150,-153,1385.92,692.96
104853,-180,-182,657.85,657.85
104853,-210,-212,2847.93,1423.96
104853,-240,-239,2168.87,2168.87
104853,-270,-272,1213.2,1213.2
104853,-300,-302,2417.02,2417.02
104853,-330,-332,819.94,819.94
104853,-360,-364,518.29,518.29
104853,-390,-394,1326.64,1326.64
104853,-420,-425,2123.72,2123.72
104853,-450,-454,2914.07,2914.07
104853,-480,-485,2859.29,2859.29
104854,-30,-30,1484.01,1484.01
104854,-60,-62,2909.68,2909.68
104854,-90,-91,2797.37,2797.37
104854,-120,-125,2073.7,2073.7
104854,-150,-154,1823.22,1823.22
104854,-180,-183,1951.87,1951.87
104854,-210,-213,1510.44,755.22
104854,-240,-245,2129.05,2129.05
104854,-270,-275,1652.88,1652.88
104854,-300,-301,2418.02,2418.02
104854,-330,-332,1010.15,1010.15
104854,-360,-359,1320.29,1320.29
104854,-390,-391,1808.05,1808.05
104854,-420,-424,1895.61,1895.61
104854,-450,-455,1824.05,1824.05
104854,-480,-480,1917.91,1917.91
104854,-510,-514,2412.85,2412.85
104854,-540,-544,1363.14,1363.14
104854,-570,-569,732.77,732.77
104854,-600,-604,1400.68,1400.68
104855,-30,-34,2818.26,2818.26
104855,-60,-59,1653.66,1653.66
104855,-90,-77,2707.23,1353.62
104855,-120,-113,1090.03,1090.03
104855,-150,-152,2219.8,2219.8
104856,-30,-33,2464.93,2464.93
104856,-60,-59,2792.83,2792.83
104856,-90,-93,564.27,564.27
104856,-120,-125,834.04,834.04
104856,-150,-155,1406.51,1406.51
104856,-180,-180,2952.81,2952.81
104856,-210,-213,1164.59,1164.59
104856,-240,-239,1873.14,1873.14
104856,-270,-275,2621.39,2621.39
104856,-300,-305,2205.42,2205.42
104856,-330,-330,1481.46,1481.46
104856,-360,-362,1278.91,1278.91
104856,-390,-389,2446.13,2446.13
104856,-420,-425,2665.22,2665.22
104856,-450,-451,576.25,576.25
104856,-480,-479,1206.35,1206.35
104856,-510,-513,1203.64,1203.64
104856,-540,-540,2522.63,2522.63
104856,-570,-572,2038.55,2038.55
104856,-600,-601,1629.97,814.99
104857,-30,-31,1894.15,1894.15
104857,-60,-61,773.94,773.94
104857,-90,-92,738.38,738.38
104857,-120,-121,1508.43,1508.43
104857,-150,-154,1330.32,1330.32
104857,-180,-185,2353.83,1176.92
104857,-210,-214,643.97,643.97
104857,-240,-239,970.35,970.35
104857,-270,-269,2789.49,2789.49
104857,-300,-303,736.93,736.93
104858,-30,-23,592.7,592.7
104858,-60,-55,600.54,600.54
104858,-90,-95,657.09,657.09
104858,-120,-125,1413.88,1413.88
104858,-150,-149,2704.69,2704.69
104858,-180,-174,1102.84,1102.84
104858,-210,-215,1833.29,1833.29
104858,-240,-238,1532.21,1532.21
104858,-270,-271,1928.28,1928.28
104858,-300,-303,1293.51,646.76
104858,-330,-318,996.05,996.05
104858,-360,-361,1420.09,1420.09
104858,-390,-382,1495.11,1495.11
104858,-420,-421,2603.82,2603.82
104858,-450,-442,551.64,551.64
104858,-480,-474,797.85,797.85
104858,-510,-511,1178.33,1178.33
104858,-540,-539,2669.3,2669.3
104858,-570,-565,1698.6,1698.6
104858,-600,-604,2143.91,2143.91
104859,-30,-32,1806.06,1806.06
104859,-60,-60,2434.21,1217.11
104859,-90,-92,2538.19,1269.09
104859,-120,-120,2093.65,2093.65
104859,-150,-152,1592.86,1592.86
104859,-180,-180,2497.5,2497.5
104859,-210,-214,2893.14,2893.14
104859,-240,-242,2356.18,2356.18
104859,-270,-274,2168.62,2168.62
104859,-300,-301,2341.2,2341.2
104859,-330,-335,694.84,694.84
104859,-360,-364,1381.07,1381.07
104859,-390,-390,857.71,428.85
104859,-420,-419,1413.06,1413.06
104859,-450,-453,1408.62,1408.62
104859,-480,-484,1789.76,1789.76
104859,-510,-512,2458.25,2458.25
104859,-540,-540,2428.53,2428.53
104859,-570,-575,2557.57,2557.57
104860,-30,-31,2966.39,2966.39
104860,-60,-63,1311.31,1311.31
104860,-90,-91,2509.37,2509.37
104860,-120,-125,2831.91,2831.91
104860,-150,-153,667.72,667.72
104860,-180,-179,2287.59,2287.59
104860,-210,-211,1552.43,1552.43
104860,-240,-244,1314.39,1314.39
104860,-270,-273,1571.31,1571.31
104860,-300,-300,1002.58,1002.58
104860,-330,-330,2293.85,2293.85
104860,-360,-364,573.04,573.04
104861,-30,-33,2591.36,2591.36
104861,-60,-54,2001.63,2001.63
104861,-90,-87,2268.91,2268.91
104861,-120,-123,2250.35,2250.35
104861,-150,-145,1646.95,1646.95
104861,-180,-182,1163.21,1163.21
104861,-210,-209,1514.01,1514.01
104861,-240,-244,2960.89,2960.89
104861,-270,-275,2571.97,2571.97
104861,-300,-296,588.76,588.76
104861,-330,-335,641.13,641.13
104861,-360,-361,2893.39,1446.69
104861,-390,-389,1241.19,1241.19
104861,-420,-422,2502.72,2502.72
104861,-450,-443,2294.15,2294.15
104861,-480,-471,2153.77,2153.77
104861,-510,-514,1810.09,1810.09
104861,-540,-542,1885.36,1885.36
104861,-570,-570,842.62,842.62
104862,-30,-35,2604.83,2604.83
104862,-60,-59,745.97,745.97
104862,-90,-90,2390.68,2390.68
104862,-120,-125,2480.06,2480.06
104862,-150,-150,706.34,706.34
104862,-180,-182,2428.4,2428.4
104862,-210,-213,1305.35,1305.35
104862,-240,-242,2749.72,2749.72
104862,-270,-269,588.73,588.73
104862,-300,-300,2693.12,2693.12
104862,-330,-332,2515.64,2515.64
104862,-360,-365,1682.26,1682.26
104862,-390,-395,1614.29,1614.29
104862,-420,-425,1802.51,1802.51
104862,-450,-455,1140.42,1140.42
104862,-480,-482,1923.49,1923.49
104862,-510,-514,2967.26,2967.26
104862,-540,-542,2614.01,2614.01
104862,-570,-574,2848.83,2848.83
104862,-600,-603,940.97,940.97
104862,-630,-631,2274.59,1137.3
104862,-660,-664,1976.09,1976.09
104862,-690,-690,1820.56,1820.56
104863,-30,-30,2313.7,1156.85
104863,-60,-60,1167.26,1167.26
104863,-90,-90,1726.39,1726.39
104863,-120,-122,2457.61,2457.61
104863,-150,-149,2682.61,2682.61
104863,-180,-183,1004.23,1004.23
104863,-210,-210,729.58,729.58
104864,-30,-29,895.44,447.72
104864,-60,-62,2387.12,2387.12
104864,-90,-94,1287.15,1287.15
104864,-120,-123,2253.76,2253.76
104864,-150,-154,748.18,748.18
104864,-180,-179,2181.48,2181.48
104864,-210,-211,1938.96,1938.96
104864,-240,-240,1596.83,1596.83
104864,-270,-275,1115.84,1115.84
104864,-300,-305,1752.5,1752.5
104864,-330,-333,1909.44,1909.44
104864,-360,-359,1923.28,1923.28
104864,-390,-393,2975.0,2975.0
104864,-420,-422,2171.07,2171.07
104865,-30,-35,623.78,623.78
104865,-60,-61,1202.22,1202.22
104865,-90,-89,648.53,648.53
104865,-120,-125,1794.73,1794.73
104865,-150,-154,2412.33,2412.33
104865,-180,-181,1416.02,1416.02
104865,-210,-210,1321.59,1321.59
104865,-240,-242,722.08,722.08
104865,-270,-273,1906.96,1906.96
104865,-300,-305,1126.71,1126.71
104865,-330,-331,1524.98,1524.98
104865,-360,-361,1739.29,1739.29
104865,-390,-390,1802.05,1802.05
104865,-420,-424,1955.87,1955.87
104866,-30,-29,1840.72,1840.72
104866,-60,-59,649.81,649.81
104866,-90,-90,976.77,976.77
104866,-120,-122,2443.03,2443.03
104866,-150,-153,2082.19,2082.19
104866,-180,-179,567.92,567.92
104866,-210,-212,1315.95,1315.95
104867,-30,-27,2502.43,2502.43
104867,-60,-60,926.71,926.71
104867,-90,-94,2544.07,2544.07
104867,-120,-121,2296.75,2296.75
104867,-150,-154,1199.55,1199.55
104867,-180,-181,2822.6,2822.6
