ID_CLIENTE,DIAS_DESDE_CREDITO,MONTO_DEUDA_ACTUAL_MXN,CREDITO_ACTIVO
104266.0,-2933,164906.4,Cerrado
104267.0,-1033,54167.29,Cerrado
104268.0,-2631,33970.07,Activo
104268.0,-623,213856.85,Activo
104268.0,-2393,64970.5,Cerrado
104269.0,-203,11482.36,Cerrado
104269.0,-57,9974.15,Cerrado
104269.0,-786,11646.64,Cerrado
104269.0,-923,8639.08,Activo
104269.0,-578,9493.67,Cerrado
104269.0,-17,4665.94,Cerrado
104269.0,-180,6730.43,Cerrado
104269.0,-656,4131.92,Cerrado
104270.0,-1667,180974.41,Activo
104271.0,-744,9357.56,Activo
104271.0,-680,14692.41,Cerrado
104271.0,-319,12991.8,Cerrado
104271.0,-13,13892.24,Activo
104271.0,-972,14244.24,Activo
104272.0,-173,120179.68,Activo
104273.0,-214,9318.31,Activo
104273.0,-475,3896.93,Cerrado
104273.0,-990,9860.6,Cerrado
104273.0,-712,8476.73,Cerrado
104273.0,-379,5063.59,Activo
104273.0,-545,10506.15,Activo
104273.0,-255,12816.25,Activo
104274.0,-743,11034.7,Activo
104274.0,-160,9353.69,Cerrado
104274.0,-435,3541.93,Cerrado
104274.0,-244,8516.56,Activo
104274.0,-571,5388.51,Cerrado
104274.0,-34,9356.81,Activo
104274.0,-149,8868.49,Activo
104274.0,-683,4600.5,Cerrado
104275.0,-667,3945.6,Activo
104275.0,-333,13955.23,Activo
104275.0,-849,7870.19,Activo
104275.0,-403,12707.01,Cerrado
104275.0,-666,10782.11,Cerrado
104275.0,-457,2029.87,Cerrado
104276.0,-658,114177.82,Activo
104277.0,-681,2982.78,Activo
104277.0,-412,5280.09,Cerrado
104277.0,-826,4607.53,Activo
104277.0,-650,4829.22,Cerrado
104277.0,-657,1713.16,Activo
104277.0,-674,14875.59,Activo
104278.0,-1253,192713.93,Activo
104279.0,-411,9984.65,Cerrado
104279.0,-446,4035.88,Activo
104279.0,-470,12412.75,Activo
104279.0,-29,9894.52,Activo
104279.0,-620,6783.6,Cerrado
104279.0,-832,8328.6,Activo
104280.0,-25,12052.62,Cerrado
104280.0,-334,1722.09,Activo
104280.0,-695,11435.44,Cerrado
104280.0,-541,14350.37,Activo
104280.0,-819,12115.98,Cerrado
104280.0,-929,5005.37,Activo
104280.0,-449,8771.6,Activo
104280.0,-979,2885.31,Activo
104281.0,-1969,74139.26,Activo
104281.0,-2002,27778.63,Activo
104282.0,-863,9049.72,Activo
104282.0,-152,12612.23,Activo
104282.0,-490,4468.8,Activo
104282.0,-634,9333.57,Activo
104282.0,-196,1900.3,Activo
104282.0,-437,1600.73,Cerrado
104283.0,-475,6587.74,Activo
104283.0,-558,1214.96,Cerrado
104283.0,-205,4681.74,Cerrado
104283.0,-937,14961.67,Activo
104283.0,-720,10384.77,Activo
104283.0,-124,6471.92,Activo
104284.0,-1719,36203.44,Cerrado
104284.0,-385,131553.44,Cerrado
104285.0,-823,4974.73,Activo
104285.0,-423,4276.99,Activo
104285.0,-180,7046.93,Activo
104285.0,-563,5304.48,Cerrado
104285.0,-952,8378.79,Cerrado
104286.0,-637,4648.95,Activo
104286.0,-570,12126.3,Activo
104286.0,-140,8972.54,Cerrado
104286.0,-301,13350.1,Activo
104286.0,-529,9787.18,Activo
104287.0,-903,172684.46,Cerrado
104287.0,-1027,152190.18,Activo
104288.0,-866,5170.39,Cerrado
104288.0,-840,14083.45,Activo
104288.0,-100,12334.04,Cerrado
104288.0,-729,1462.65,Activo
104288.0,-701,10671.9,Activo
104289.0,-217,12805.66,Cerrado
104289.0,-54,2065.63,Activo
104289.0,-982,13526.28,Activo
104289.0,-877,8610.05,Cerrado
104290.0,-176,11638.07,Activo
104290.0,-960,9582.65,Cerrado
104290.0,-817,9494.1,Activo
104290.0,-386,13781.08,Activo
104290.0,-399,13268.58,Activo
104290.0,-304,10183.04,Activo
104290.0,-117,7265.4,Activo
104291.0,-510,8117.41,Cerrado
104291.0,-492,13250.39,Activo
104291.0,-351,13923.15,Activo
104291.0,-377,12652.09,Cerrado
104291.0,-508,14055.2,Cerrado
104291.0,-58,14913.99,Activo
104291.0,-624,9259.96,Activo
104292.0,-249,2000.71,Activo
104292.0,-444,8290.13,Cerrado
104292.0,-702,14377.62,Activo
104292.0,-340,11653.34,Cerrado
104292.0,-115,11405.9,Activo
104293.0,-1932,150553.96,Activo
104294.0,-2165,241960.11,Activo
104295.0,-913,2537.03,Cerrado
104295.0,-300,1869.78,Activo
104295.0,-93,7621.71,Cerrado
104295.0,-510,6623.47,Activo
104296.0,-304,14095.19,Activo
104296.0,-144,4386.34,Activo
104296.0,-72,10434.06,Activo
104296.0,-53,7609.4,Activo
104296.0,-157,4166.43,Activo
104296.0,-946,8524.47,Activo
104297.0,-435,13050.79,Activo
104297.0,-968,12414.6,Activo
104297.0,-656,14855.71,Activo
104297.0,-69,3163.67,Cerrado
104297.0,-165,10664.78,Cerrado
104297.0,-847,11517.91,Cerrado
104297.0,-137,8374.27,Cerrado
104297.0,-835,12897.26,Cerrado
104298.0,-832,10580.24,Activo
104298.0,-150,12146.33,Activo
104298.0,-298,1632.5,Activo
104298.0,-424,14726.07,Activo
104298.0,-786,1010.77,Activo
104298.0,-585,9392.91,Cerrado
104298.0,-412,9293.29,Cerrado
104298.0,-945,5795.59,Activo
104299.0,-623,12670.17,Activo
104299.0,-491,14002.29,Cerrado
104299.0,-945,6018.62,Activo
104299.0,-618,12008.67,Cerrado
104299.0,-38,1777.28,Activo
104299.0,-569,3693.64,Activo
104299.0,-815,12328.36,Activo
104299.0,-992,8024.08,Activo
104300.0,-284,14136.73,Cerrado
104300.0,-134,6894.28,Activo
104300.0,-765,11353.98,Cerrado
104300.0,-32,12344.96,Activo
104300.0,-617,9133.58,Activo
104300.0,-283,10256.39,Cerrado
104300.0,-737,2235.31,Activo
104301.0,-952,10890.25,Cerrado
104301.0,-704,13995.51,Activo
104301.0,-193,2484.58,Cerrado
104301.0,-230,7805.86,Cerrado
104301.0,-124,5399.24,Activo
104301.0,-499,2765.55,Cerrado
104301.0,-166,13295.08,Cerrado
104301.0,-879,2944.36,Activo
104302.0,-81,11722.16,Activo
104302.0,-944,11239.3,Cerrado
104302.0,-132,12084.75,Cerrado
104302.0,-239,5485.46,Activo
104303.0,-1863,90141.24,Activo
104304.0,-95,2789.27,Activo
104304.0,-822,4515.6,Activo
104304.0,-95,2567.79,Activo
104304.0,-173,10888.93,Activo
104305.0,-1885,65762.86,Activo
104305.0,-1146,150993.66,Activo
104305.0,-1786,228908.25,Activo
104306.0,-2218,208784.38,Activo
104307.0,-474,7803.94,Activo
104307.0,-882,12696.79,Activo
104307.0,-665,2072.93,Cerrado
104307.0,-432,11190.58,Activo
104307.0,-988,2338.19,Activo
104308.0,-96,4601.77,Cerrado
104308.0,-706,2344.5,Activo
104308.0,-130,3121.96,Activo
104308.0,-971,5953.16,Activo
104308.0,-858,7414.73,Activo
104308.0,-365,2634.32,Cerrado
104308.0,-573,8466.14,Activo
104309.0,-607,176315.99,Activo
104310.0,-689,10469.46,Cerrado
104310.0,-997,9849.29,Cerrado
104310.0,-748,10667.11,Cerrado
104310.0,-160,3651.54,Activo
104310.0,-163,11631.83,Cerrado
104310.0,-55,13290.67,Cerrado
104311.0,-123,10979.07,Activo
104311.0,-429,13591.73,Activo
104311.0,-100,5979.35,Activo
104311.0,-564,11847.66,Activo
104311.0,-978,10114.43,Activo
104311.0,-894,11006.12,Activo
104312.0,-547,7345.37,Activo
104312.0,-692,13151.26,Activo
104312.0,-107,4583.87,Activo
104312.0,-208,3898.71,Cerrado
104313.0,-834,13678.59,Cerrado
104313.0,-453,9895.95,Cerrado
104313.0,-223,13229.37,Cerrado
104313.0,-644,3670.77,Activo
104313.0,-386,5634.96,Cerrado
104314.0,-1445,92739.58,Activo
104314.0,-257,210743.19,Activo
104314.0,-1697,258293.38,Cerrado
104315.0,-1753,111163.9,Activo
104315.0,-1548,42868.36,Activo
104316.0,-398,274969.63,Cerrado
104317.0,-740,12217.94,Activo
104317.0,-159,13831.78,Cerrado
104317.0,-369,14352.45,Activo
104317.0,-322,9094.91,Activo
104317.0,-420,1696.07,Cerrado
104317.0,-960,13650.74,Activo
104317.0,-488,8230.89,Activo
104318.0,-2754,281114.31,Activo
104318.0,-1733,95256.79,Cerrado
104319.0,-121,4119.73,Activo
104319.0,-996,11364.27,Cerrado
104319.0,-875,5383.77,Activo
104319.0,-993,11428.8,Activo
104320.0,-998,14640.48,Cerrado
104320.0,-762,8643.15,Activo
104320.0,-342,12961.7,Cerrado
104320.0,-730,11841.01,Cerrado
104321.0,-44,7904.92,Cerrado
104321.0,-239,4713.73,Activo
104321.0,-436,9715.12,Activo
104321.0,-106,14631.49,Activo
104322.0,-2710,298417.65,Activo
104322.0,-1420,289642.43,Activo
104322.0,-521,208546.34,Activo
104323.0,-116,7467.03,Cerrado
104323.0,-368,9314.15,Activo
104323.0,-137,7608.24,Cerrado
104323.0,-735,13490.64,Activo
104323.0,-105,8318.07,Activo
104323.0,-849,8229.87,Activo
104323.0,-480,11086.43,Cerrado
104323.0,-633,1113.75,Cerrado
104324.0,-1850,62406.7,Activo
104325.0,-1710,64460.43,Activo
104326.0,-1583,74748.18,Activo
104326.0,-967,148667.34,Activo
104327.0,-2423,141366.88,Activo
104328.0,-559,13746.16,Cerrado
104328.0,-494,9313.64,Cerrado
104328.0,-103,8196.95,Cerrado
104328.0,-721,4790.42,Activo
104329.0,-368,12655.65,Activo
104329.0,-568,6364.77,Activo
104329.0,-404,7909.55,Activo
104329.0,-280,12057.47,Activo
104330.0,-562,98939.21,Cerrado
104331.0,-766,3819.0,Activo
104331.0,-35,13889.97,Cerrado
104331.0,-132,8588.32,Activo
104331.0,-921,11465.14,Activo
104331.0,-74,2696.38,Cerrado
104331.0,-443,13019.73,Activo
104332.0,-774,5715.83,Cerrado
104332.0,-634,3106.94,Activo
104332.0,-820,13513.96,Activo
104332.0,-109,11495.4,Cerrado
104332.0,-174,2185.27,Cerrado
104332.0,-444,3503.96,Cerrado
104333.0,-606,10342.91,Activo
104333.0,-671,9658.98,Cerrado
104333.0,-987,2422.79,Activo
104333.0,-629,9887.58,Activo
104334.0,-193,2581.53,Cerrado
104334.0,-289,13800.14,Activo
104334.0,-186,11843.94,Activo
104334.0,-827,4511.01,Cerrado
104335.0,-123,3081.86,Activo
104335.0,-274,13439.0,Cerrado
104335.0,-612,5141.51,Activo
104335.0,-754,2944.96,Activo
104335.0,-643,8761.42,Activo
104335.0,-983,9749.48,Cerrado
104335.0,-378,1758.67,Activo
104336.0,-2553,268133.25,Cerrado
104337.0,-710,2390.25,Activo
104337.0,-129,9200.79,Cerrado
104337.0,-951,10226.52,Activo
104337.0,-948,13577.48,Cerrado
104338.0,-946,7300.33,Activo
104338.0,-177,12387.49,Cerrado
104338.0,-936,8096.93,Activo
104338.0,-790,12865.05,Activo
104338.0,-856,1675.25,Activo
104338.0,-72,9530.02,Cerrado
104339.0,-953,3379.87,Activo
104339.0,-768,4341.6,Cerrado
104339.0,-755,13967.62,Cerrado
104339.0,-254,4583.85,Activo
104340.0,-277,11504.94,Cerrado
104340.0,-889,14722.05,Activo
104340.0,-128,13068.39,Activo
104340.0,-796,6911.86,Cerrado
104340.0,-780,8473.06,Activo
104340.0,-365,13719.81,Activo
104340.0,-306,2521.25,Cerrado
104341.0,-149,4724.85,Activo
104341.0,-551,2648.74,Activo
104341.0,-799,1848.84,Activo
104341.0,-36,6976.48,Activo
104341.0,-70,3991.06,Cerrado
104341.0,-685,14609.74,Activo
104341.0,-511,11234.0,Activo
104341.0,-121,8431.47,Cerrado
104342.0,-1266,140562.74,Activo
104343.0,-525,10146.52,Activo
104343.0,-432,13720.5,Cerrado
104343.0,-803,7156.88,Cerrado
104343.0,-569,13399.85,Cerrado
104344.0,-864,14692.58,Activo
104344.0,-797,2385.95,Activo
104344.0,-249,9949.72,Activo
104344.0,-797,6383.03,Activo
104345.0,-918,6904.17,Activo
104345.0,-87,3907.8,Activo
104345.0,-64,4615.32,Activo
104345.0,-201,8558.66,Cerrado
104345.0,-240,8988.75,Activo
104345.0,-806,3351.33,Activo
104346.0,-368,9703.66,Activo
104346.0,-214,1155.14,Activo
104346.0,-231,1092.52,Cerrado
104346.0,-323,7090.1,Cerrado
104346.0,-597,9601.2,Cerrado
104346.0,-880,14346.86,Activo
104346.0,-197,12070.97,Activo
104347.0,-156,13438.29,Activo
104347.0,-440,1850.86,Cerrado
104347.0,-190,10508.71,Cerrado
104347.0,-567,7565.44,Activo
104348.0,-1859,294013.74,Cerrado
104348.0,-827,208521.35,Cerrado
104348.0,-393,222650.93,Activo
104349.0,-1684,259879.65,Activo
104350.0,-495,2393.46,Cerrado
104350.0,-603,2614.71,Activo
104350.0,-67,14071.0,Activo
104350.0,-804,1830.89,Activo
104350.0,-436,5206.28,Activo
104350.0,-378,4230.81,Activo
104351.0,-582,12363.42,Activo
104351.0,-797,3322.28,Cerrado
104351.0,-50,13205.83,Activo
104351.0,-234,4570.75,Activo
104351.0,-254,14832.15,Activo
104351.0,-534,1469.78,Cerrado
104351.0,-439,12583.76,Activo
104351.0,-353,5335.21,Activo
104352.0,-1852,141507.15,Activo
104352.0,-562,48172.3,Cerrado
104352.0,-1817,79900.33,Activo
104353.0,-725,6432.49,Cerrado
104353.0,-624,2746.5,Activo
104353.0,-329,7248.4,Activo
104353.0,-825,4140.24,Activo
104353.0,-224,10800.16,Cerrado
104353.0,-514,14865.88,Cerrado
104354.0,-1287,208990.1,Activo
104354.0,-648,83274.28,Cerrado
104354.0,-1506,76890.02,Activo
104355.0,-753,13501.65,Cerrado
104355.0,-838,4833.66,Cerrado
104355.0,-475,8552.5,Cerrado
104355.0,-629,5128.34,Cerrado
104356.0,-919,14943.6,Activo
104356.0,-958,13985.87,Cerrado
104356.0,-640,8260.51,Activo
104356.0,-573,13808.43,Activo
104356.0,-525,11486.62,Cerrado
104356.0,-931,14212.58,Activo
104356.0,-39,3457.53,Activo
104357.0,-1493,29927.54,Activo
104357.0,-2401,180910.99,Cerrado
104358.0,-456,9064.55,Activo
104358.0,-73,9001.82,Cerrado
104358.0,-502,1702.7,Cerrado
104358.0,-293,7483.86,Cerrado
104358.0,-763,3245.89,Activo
104358.0,-130,13489.83,Cerrado
104358.0,-898,8597.83,Cerrado
104358.0,-763,6882.63,Activo
104359.0,-355,14606.85,Activo
104359.0,-716,12701.4,Activo
104359.0,-56,6019.03,Activo
104359.0,-736,12558.72,Activo
104359.0,-838,6643.73,Cerrado
104359.0,-705,8768.65,Activo
104360.0,-877,9312.38,Activo
104360.0,-223,13109.53,Cerrado
104360.0,-347,8917.2,Activo
104360.0,-170,12511.22,Activo
104360.0,-664,11583.24,Cerrado
104360.0,-935,6441.05,Cerrado
104361.0,-251,266103.02,Activo
104361.0,-2958,94084.19,Activo
104361.0,-2528,159660.79,Cerrado
104362.0,-904,2348.63,Cerrado
104362.0,-464,13200.64,Cerrado
104362.0,-29,11214.04,Activo
104362.0,-141,9348.22,Cerrado
104363.0,-642,9040.23,Cerrado
104363.0,-517,6371.96,Cerrado
104363.0,-596,14396.21,Cerrado
104363.0,-217,7936.46,Activo
104364.0,-950,3341.61,Cerrado
104364.0,-851,11313.27,Cerrado
104364.0,-667,13634.53,Activo
104364.0,-279,5760.28,Cerrado
104364.0,-405,3077.22,Activo
104364.0,-713,13721.26,Activo
104364.0,-977,8759.46,Cerrado
104364.0,-61,2898.03,Cerrado
104365.0,-572,14176.92,Activo
104365.0,-365,4369.16,Cerrado
104365.0,-819,12615.58,Activo
104365.0,-113,10154.04,Activo
104365.0,-259,5415.91,Cerrado
104365.0,-73,8359.3,Activo
104365.0,-580,3797.96,Activo
104366.0,-817,6376.82,Activo
104366.0,-953,3862.23,Cerrado
104366.0,-721,12620.17,Activo
104366.0,-49,3965.56,Cerrado
104367.0,-2618,140994.05,Activo
104367.0,-751,43199.19,Cerrado
104367.0,-1007,209324.27,Cerrado
104368.0,-995,12596.57,Activo
104368.0,-264,12927.63,Activo
104368.0,-795,1249.31,Activo
104368.0,-85,12370.97,Activo
104368.0,-613,14275.74,Activo
104368.0,-500,2168.18,Activo
104368.0,-858,14834.06,Cerrado
104368.0,-821,10362.72,Activo
104369.0,-1943,62164.98,Activo
104369.0,-2324,119296.75,Activo
104370.0,-838,274994.76,Activo
104370.0,-1622,166251.61,Cerrado
104370.0,-1444,264303.14,Activo
104371.0,-693,10086.2,Cerrado
104371.0,-942,10065.41,Cerrado
104371.0,-291,3446.16,Activo
104371.0,-961,7338.7,Cerrado
104371.0,-229,6716.29,Activo
104371.0,-949,9351.53,Cerrado
104372.0,-421,13983.33,Cerrado
104372.0,-313,14849.01,Cerrado
104372.0,-131,6248.39,Cerrado
104372.0,-14,8216.57,Activo
104372.0,-836,5808.69,Activo
104372.0,-962,6787.87,Cerrado
104373.0,-165,31869.42,Activo
104373.0,-2248,211687.53,Cerrado
104373.0,-1903,100602.08,Activo
104374.0,-804,114470.03,Activo
104374.0,-2916,68211.18,Activo
104374.0,-1551,288356.57,Activo
104375.0,-1607,126806.48,Activo
104375.0,-1039,62041.02,Cerrado
104376.0,-408,8931.15,Activo
104376.0,-247,11295.33,Activo
104376.0,-964,5216.86,Cerrado
104376.0,-960,12279.42,Activo
104377.0,-350,5808.05,Activo
104377.0,-573,4405.32,Activo
104377.0,-338,12892.62,Activo
104377.0,-264,2706.42,Cerrado
104377.0,-263,6373.27,Activo
104377.0,-958,4056.12,Activo
104377.0,-556,14891.3,Activo
104377.0,-840,10262.14,Activo
104378.0,-59,10591.47,Cerrado
104378.0,-907,10850.85,Cerrado
104378.0,-269,10205.0,Activo
104378.0,-771,14434.23,Cerrado
104378.0,-395,9100.97,Cerrado
104378.0,-157,13225.14,Activo
104378.0,-346,14868.47,Cerrado
104379.0,-360,8223.68,Cerrado
104379.0,-508,3855.08,Activo
104379.0,-445,13808.29,Activo
104379.0,-660,4046.76,Activo
104379.0,-355,1219.04,Cerrado
104379.0,-971,13020.49,Cerrado
104379.0,-831,10890.68,Activo
104380.0,-1925,179177.31,Cerrado
104380.0,-1244,186015.36,Activo
104380.0,-126,181945.77,Cerrado
104381.0,-328,1503.09,Cerrado
104381.0,-738,6523.29,Activo
104381.0,-894,7935.59,Cerrado
104381.0,-609,12487.5,Activo
104381.0,-812,12053.92,Cerrado
104382.0,-2581,51071.73,Cerrado
104382.0,-2248,191407.7,Activo
104382.0,-860,90404.78,Cerrado
104383.0,-283,4104.7,Cerrado
104383.0,-925,3013.49,Activo
104383.0,-657,6509.59,Activo
104383.0,-377,5133.78,Activo
104383.0,-252,7871.01,Activo
104383.0,-195,13958.72,Activo
104384.0,-83,13294.37,Activo
104384.0,-899,9252.28,Activo
104384.0,-273,2596.39,Activo
104384.0,-978,8035.47,Cerrado
104385.0,-2764,43983.73,Cerrado
104385.0,-2545,221635.61,Activo
104385.0,-1835,281109.49,Activo
104386.0,-150,9287.04,Activo
104386.0,-902,1116.79,Activo
104386.0,-433,8540.8,Activo
104386.0,-750,12370.2,Activo
104386.0,-33,10851.6,Cerrado
104386.0,-425,10121.31,Activo
104387.0,-1416,33246.58,Cerrado
104388.0,-395,13135.01,Cerrado
104388.0,-771,8257.53,Activo
104388.0,-588,1488.48,Activo
104388.0,-770,8815.55,Cerrado
104388.0,-867,12959.89,Activo
104388.0,-231,4588.34,Activo
104388.0,-646,9767.78,Cerrado
104388.0,-746,6629.86,Activo
104389.0,-2738,220383.73,Activo
104389.0,-2393,289439.73,Activo
104390.0,-473,107721.38,Cerrado
104390.0,-623,107094.86,Activo
104391.0,-856,11814.08,Cerrado
104391.0,-171,7485.06,Activo
104391.0,-954,1568.08,Activo
104391.0,-708,5530.94,Activo
104392.0,-2761,156880.93,Activo
104392.0,-360,283112.71,Activo
104393.0,-2539,260753.45,Activo
104393.0,-2158,169800.1,Cerrado
104393.0,-1747,100419.05,Cerrado
104394.0,-186,5856.11,Activo
104394.0,-582,7869.15,Activo
104394.0,-351,5560.02,Activo
104394.0,-52,3920.66,Cerrado
104394.0,-930,5057.58,Activo
104394.0,-593,14547.27,Activo
104394.0,-895,8857.65,Activo
104395.0,-2982,107589.67,Activo
104396.0,-2103,190374.37,Cerrado
104396.0,-2646,232495.83,Activo
104396.0,-295,230537.58,Cerrado
104397.0,-410,6614.61,Cerrado
104397.0,-483,13296.56,Activo
104397.0,-983,13004.3,Cerrado
104397.0,-61,12197.2,Activo
104397.0,-190,9893.16,Activo
104397.0,-745,7392.22,Activo
104397.0,-406,9716.71,Activo
104397.0,-956,11111.35,Activo
104398.0,-734,4522.65,Activo
104398.0,-895,14727.19,Cerrado
104398.0,-562,3953.52,Activo
104398.0,-320,9237.79,Cerrado
104398.0,-801,12011.09,Activo
104398.0,-780,9758.1,Activo
104398.0,-18,9058.94,Activo
104398.0,-790,13628.15,Activo
104399.0,-243,10593.81,Activo
104399.0,-757,12994.45,Activo
104399.0,-932,12803.71,Cerrado
104399.0,-352,2249.23,Activo
104399.0,-428,8243.97,Activo
104400.0,-109,255531.29,Cerrado
104401.0,-2347,151299.07,Activo
104401.0,-2797,147588.76,Activo
104402.0,-785,8294.73,Activo
104402.0,-167,1678.46,Activo
104402.0,-879,4994.88,Cerrado
104402.0,-828,2567.3,Cerrado
104402.0,-551,2571.93,Cerrado
104403.0,-671,10710.12,Activo
104403.0,-148,11488.67,Cerrado
104403.0,-511,9406.0,Activo
104403.0,-71,4066.81,Cerrado
104403.0,-202,13617.98,Cerrado
104403.0,-398,10698.11,Cerrado
104403.0,-73,2088.53,Activo
104404.0,-661,14887.96,Cerrado
104404.0,-359,7931.73,Cerrado
104404.0,-227,5809.99,Activo
104404.0,-98,7281.39,Cerrado
104404.0,-949,4803.91,Activo
104404.0,-699,3768.76,Cerrado
104404.0,-18,5389.89,Cerrado
104404.0,-439,11630.82,Activo
104405.0,-1221,116381.95,Cerrado
104406.0,-674,266452.18,Activo
104406.0,-736,129845.56,Activo
104407.0,-794,4813.09,Cerrado
104407.0,-846,2510.77,Cerrado
104407.0,-172,2355.18,Cerrado
104407.0,-476,1597.99,Cerrado
104407.0,-488,6425.27,Activo
104407.0,-231,1610.17,Cerrado
104407.0,-350,8127.41,Cerrado
104407.0,-163,13142.85,Activo
104408.0,-154,5609.94,Activo
104408.0,-691,7229.73,Cerrado
104408.0,-660,2058.47,Activo
104408.0,-634,5422.71,Cerrado
104408.0,-354,3644.4,Activo
104408.0,-532,5418.85,Cerrado
104408.0,-245,14864.09,Activo
104408.0,-367,6406.19,Activo
104409.0,-300,8988.4,Activo
104409.0,-35,6738.01,Cerrado
104409.0,-662,3068.98,Cerrado
104409.0,-145,3591.05,Activo
104409.0,-600,4035.36,Activo
104409.0,-411,12811.94,Activo
104410.0,-1182,298618.06,Cerrado
104410.0,-840,82163.81,Cerrado
104410.0,-984,292251.25,Activo
104411.0,-128,13298.64,Cerrado
104411.0,-156,2737.41,Cerrado
104411.0,-558,6997.07,Activo
104411.0,-69,5246.93,Activo
104411.0,-543,11123.98,Activo
104411.0,-695,10082.36,Activo
104411.0,-469,9876.44,Activo
104412.0,-1415,193159.35,Activo
104412.0,-2729,134549.7,Activo
104413.0,-972,13421.59,Activo
104413.0,-213,9964.1,Activo
104413.0,-685,12112.8,Activo
104413.0,-351,8127.01,Activo
104413.0,-367,5347.75,Activo
104414.0,-329,213158.82,Activo
104414.0,-992,29374.9,Activo
104415.0,-436,14030.56,Activo
104415.0,-325,8023.43,Activo
104415.0,-562,3289.41,Cerrado
104415.0,-877,5852.01,Activo
104415.0,-108,14727.45,Cerrado
104415.0,-67,10300.93,Activo
104416.0,-816,13286.29,Activo
104416.0,-434,4288.93,Activo
104416.0,-722,2671.78,Activo
104416.0,-336,4819.7,Cerrado
104416.0,-785,11155.92,Activo
104416.0,-928,12726.77,Activo
104416.0,-739,9020.93,Activo
104416.0,-451,13950.87,Cerrado
104417.0,-367,6448.36,Activo
104417.0,-528,11694.0,Cerrado
104417.0,-819,4028.38,Activo
104417.0,-26,4166.01,Cerrado
104417.0,-727,3162.83,Cerrado
104417.0,-668,8969.87,Activo
104417.0,-222,2109.09,Cerrado
104417.0,-346,1300.24,Activo
104418.0,-290,1841.51,Activo
104418.0,-660,6608.56,Activo
104418.0,-243,6484.58,Activo
104418.0,-992,12247.74,Activo
104418.0,-837,2012.27,Activo
104418.0,-759,7920.88,Activo
104418.0,-117,1232.44,Cerrado
104418.0,-22,14407.01,Activo
104419.0,-152,13666.64,Activo
104419.0,-343,11008.49,Cerrado
104419.0,-298,12180.21,Activo
104419.0,-202,4522.02,Cerrado
104419.0,-888,11761.85,Activo
104420.0,-1289,233109.33,Activo
104421.0,-1814,168030.86,Activo
104421.0,-1316,178998.73,Activo
104422.0,-2457,189734.28,Activo
104422.0,-160,241734.95,Activo
104422.0,-2963,111451.32,Activo
104423.0,-2813,214676.38,Cerrado
104424.0,-2942,64477.36,Activo
104424.0,-2171,222178.39,Activo
104424.0,-337,44290.9,Cerrado
104425.0,-514,4861.39,Activo
104425.0,-943,14847.56,Activo
104425.0,-669,11894.97,Cerrado
104425.0,-378,7823.2,Cerrado
104426.0,-480,14696.21,Activo
104426.0,-900,6373.2,Cerrado
104426.0,-297,6253.72,Cerrado
104426.0,-718,1328.36,Activo
104427.0,-807,5024.96,Activo
104427.0,-435,5120.7,Activo
104427.0,-259,2420.56,Activo
104427.0,-242,7151.47,Activo
104428.0,-336,202472.45,Cerrado
104428.0,-2412,64473.73,Activo
104429.0,-568,5531.09,Cerrado
104429.0,-630,14225.72,Cerrado
104429.0,-517,3470.79,Cerrado
104429.0,-931,11506.52,Activo
104429.0,-722,11873.66,Activo
104429.0,-651,3984.13,Cerrado
104430.0,-1342,49720.97,Activo
104430.0,-1355,282279.26,Cerrado
104430.0,-223,164852.12,Cerrado
104431.0,-519,13451.33,Cerrado
104431.0,-33,5818.18,Cerrado
104431.0,-927,2975.48,Activo
104431.0,-412,14221.75,Cerrado
104431.0,-184,4881.35,Activo
104432.0,-1265,297772.09,Cerrado
104433.0,-481,180176.19,Activo
104434.0,-1288,232422.23,Activo
104435.0,-918,11701.01,Activo
104435.0,-402,4751.29,Activo
104435.0,-207,2100.07,Cerrado
104435.0,-199,7041.6,Activo
104435.0,-562,5654.8,Activo
104435.0,-558,6164.87,Activo
104436.0,-191,13763.7,Cerrado
104436.0,-759,13979.98,Cerrado
104436.0,-67,3505.02,Activo
104436.0,-597,7955.1,Cerrado
104436.0,-555,12485.83,Activo
104436.0,-197,11902.97,Cerrado
104436.0,-469,9580.65,Cerrado
104437.0,-114,9003.13,Cerrado
104437.0,-191,1481.85,Activo
104437.0,-730,1435.51,Activo
104437.0,-399,13627.85,Cerrado
104437.0,-796,11698.05,Activo
104437.0,-268,2570.18,Cerrado
104438.0,-455,14669.77,Cerrado
104438.0,-846,4272.06,Activo
104438.0,-461,5951.22,Activo
104438.0,-127,4198.2,Activo
104438.0,-561,5594.8,Cerrado
104438.0,-454,10936.34,Activo
104438.0,-648,4581.66,Cerrado
104439.0,-224,91523.03,Activo
104439.0,-2513,169831.25,Cerrado
104440.0,-28,13011.12,Cerrado
104440.0,-489,4988.8,Activo
104440.0,-195,6232.42,Activo
104440.0,-762,7386.33,Cerrado
104441.0,-288,2859.7,Cerrado
104441.0,-38,5913.66,Cerrado
104441.0,-315,12178.04,Activo
104441.0,-135,10671.19,Activo
104441.0,-841,3853.98,Cerrado
104441.0,-122,10951.24,Activo
104442.0,-1339,179557.98,Cerrado
104443.0,-221,9071.93,Activo
104443.0,-821,10686.52,Activo
104443.0,-308,11213.56,Cerrado
104443.0,-896,1580.61,Cerrado
104443.0,-294,8202.61,Cerrado
