ID_CLIENTE,TARGET,FLAG_INFORMAL,INGRESO_NOMINAL_MXN,INGRESO_REAL_AJUSTADO_MXN,MONTO_CREDITO_MXN,SCORE_EXTERNO_1,SCORE_EXTERNO_2,EDAD_ANIOS
103622,0,0,29474.23,28335.15,171896.33,0.8885,0.2258,48
103623,0,1,11089.21,10660.65,155033.02,0.1712,0.0803,64
103624,0,1,5000.0,4806.77,83386.62,0.5447,0.2815,21
103625,0,1,12001.37,11537.56,414449.43,0.7693,0.4311,61
103626,0,1,14187.33,13639.04,215162.5,0.6086,0.2062,41
103627,1,1,5425.17,5215.51,443070.89,0.3097,0.3949,29
103628,0,0,25342.94,24363.53,172828.24,0.7355,0.3543,25
103629,0,1,5000.0,4806.77,370553.31,0.1514,0.1738,23
103630,0,0,26548.71,25522.7,430193.87,0.7115,0.3794,34
103631,0,0,23849.05,22927.37,135998.9,0.8425,0.2223,35
103632,0,1,14979.97,14401.05,21245.75,0.8798,0.323,28
103633,0,1,15436.93,14840.35,111499.03,0.6879,0.2064,62
103634,0,1,5000.0,4806.77,34372.6,0.3083,0.5321,30
103635,0,0,21845.68,21001.42,247372.34,0.4627,0.5716,18
103636,0,1,17662.8,16980.2,224809.9,0.6633,0.6701,63
103637,0,0,19559.31,18803.41,63641.73,0.2714,0.1802,62
103638,0,1,21739.55,20899.39,484981.19,0.447,0.5841,33
103639,0,0,25046.09,24078.15,429530.71,0.3018,0.3354,23
103640,0,1,8297.54,7976.87,107114.68,0.1946,0.2178,30
103641,0,0,21046.11,20232.76,92711.02,0.273,0.6985,46
103642,0,1,11510.05,11065.23,269311.8,0.437,0.5027,56
103643,0,0,29553.14,28411.02,15734.88,0.8943,0.5066,51
103644,0,0,24296.02,23357.06,342507.72,0.1139,0.3615,57
103645,0,1,13454.67,12934.7,286198.31,0.664,0.5354,51
103646,0,0,23331.91,22430.22,54782.66,0.4496,0.6979,28
103647,0,0,26527.24,25502.06,244737.25,0.7751,0.6508,28
103648,0,1,12479.83,11997.53,295810.43,0.6335,0.495,63
103649,0,0,26655.25,25625.12,183366.97,0.1085,0.243,35
103650,0,1,8849.46,8507.46,131115.71,0.8106,0.4789,45
103651,0,0,21544.88,20712.25,444283.72,0.3883,0.6019,49
103652,0,1,7772.25,7471.88,208701.88,0.7862,0.2034,25
103653,0,0,27329.7,26273.51,412952.54,0.5273,0.2046,43
103654,0,0,23610.94,22698.46,253824.89,0.5038,0.6751,24
103655,0,0,22114.99,21260.33,68932.86,0.5146,0.7101,37
103656,0,0,17321.92,16652.49,258864.53,0.5569,0.7354,59
103657,0,1,15433.29,14836.84,479457.69,0.3648,0.4924,48
103658,0,0,28829.24,27715.1,466281.58,0.3991,0.2055,48
103659,0,0,24116.5,23184.49,480890.76,0.1401,0.2902,63
103660,1,1,11248.1,10813.4,441148.62,0.5553,0.1716,45
103661,0,1,11465.32,11022.23,367451.24,0.3977,0.6991,39
103662,0,1,7267.8,6986.92,54178.63,0.8411,0.3405,23
103663,0,1,14546.24,13984.08,350546.77,0.6529,0.3397,61
103664,0,1,17551.01,16872.73,145871.97,0.1678,0.1684,21
103665,0,1,12823.15,12327.58,422991.12,0.1113,0.7035,31
103666,0,0,23427.35,22521.96,119880.76,0.1821,0.7743,36
103667,0,1,18660.91,17939.73,422616.45,0.3224,0.5213,32
103668,0,0,22773.11,21893.01,272256.53,0.4592,0.6477,20
103669,0,0,26275.55,25260.09,439960.6,0.5213,0.3669,26
103670,0,1,17331.26,16661.47,56229.91,0.2294,0.1924,38
103671,0,0,23878.54,22955.72,175755.78,0.1915,0.7138,27
103672,0,1,15693.02,15086.54,411758.06,0.8902,0.694,34
103673,0,0,20962.63,20152.5,444465.88,0.2305,0.7388,20
103674,0,0,26433.63,25412.06,358780.18,0.5634,0.619,63
103675,0,0,28603.35,27497.93,242310.33,0.6419,0.3998,24
103676,0,1,9253.0,8895.41,410246.99,0.5615,0.6311,24
103677,0,1,16317.46,15686.84,157040.47,0.5268,0.573,37
103678,0,1,11444.53,11002.24,18566.34,0.8758,0.1693,21
103679,0,1,20046.11,19271.4,389073.22,0.3648,0.3197,49
103680,1,1,9304.32,8944.74,12094.74,0.8523,0.3201,52
103681,0,0,20278.54,19494.85,216572.32,0.5225,0.5595,28
103682,0,1,17263.08,16595.93,470103.14,0.6434,0.6898,61
103683,0,0,24753.6,23796.96,26181.83,0.8811,0.6595,40
103684,0,1,9350.51,8989.15,437545.64,0.6427,0.2275,38
103685,0,0,27309.58,26254.16,225870.27,0.6783,0.8988,29
103686,1,1,5696.25,5476.11,198912.75,0.1355,0.5017,57
103687,0,0,27800.36,26725.98,132686.65,0.6949,0.4353,39
103688,0,0,27662.11,26593.06,142111.84,0.168,0.1667,23
103689,0,1,11986.16,11522.93,55085.43,0.3135,0.4576,40
103690,0,1,6834.27,6570.15,74802.74,0.618,0.3297,19
103691,0,0,25552.9,24565.38,187060.69,0.1264,0.4136,40
103692,0,1,14696.77,14128.79,157871.05,0.3756,0.5555,53
103693,1,1,14971.01,14392.43,363615.65,0.5847,0.4065,28
103694,0,0,25921.78,24920.0,263611.11,0.5517,0.3794,37
103695,0,0,35005.3,33652.47,204790.02,0.3617,0.592,20
103696,0,0,26227.43,25213.83,65802.57,0.8028,0.1302,62
103697,1,1,12030.54,11565.61,361434.52,0.206,0.3965,51
103698,0,1,16867.6,16215.73,131679.84,0.4366,0.2834,18
103699,0,1,5000.0,4806.77,78392.49,0.1275,0.4504,32
103700,0,1,16669.75,16025.52,255012.55,0.3462,0.3325,19
103701,0,0,23287.04,22387.08,354170.01,0.5783,0.5708,35
103702,0,1,5154.91,4955.69,345834.22,0.1838,0.1681,31
103703,0,0,26829.55,25792.69,269604.81,0.1465,0.4565,62
103704,0,1,11030.03,10603.76,55534.83,0.4246,0.5513,27
103705,0,1,10626.97,10216.28,213419.46,0.5353,0.1318,48
103706,0,1,11976.03,11513.2,427626.04,0.186,0.2858,59
103707,0,1,11915.12,11454.64,229390.05,0.7197,0.319,56
103708,0,0,24587.76,23637.53,170647.21,0.1982,0.4724,61
103709,0,0,32197.72,30953.39,394049.53,0.705,0.4018,38
103710,0,1,10053.98,9665.43,467763.35,0.8986,0.3445,25
103711,0,0,24821.38,23862.12,141710.05,0.2178,0.2196,41
103712,0,1,14474.07,13914.7,117709.06,0.6184,0.0871,62
103713,0,0,32438.73,31185.09,358954.07,0.3389,0.219,40
103714,0,0,23961.41,23035.39,366410.86,0.1634,0.163,42
103715,0,1,20076.02,19300.15,493397.61,0.7788,0.2764,58
103716,0,0,23645.85,22732.02,144909.07,0.7371,0.321,62
103717,0,1,12694.02,12203.44,62631.16,0.216,0.172,54
103718,1,1,9732.7,9356.57,394757.28,0.102,0.2989,40
103719,0,1,6235.16,5994.2,29195.67,0.3104,0.6531,47
103720,0,1,17744.98,17059.2,249207.7,0.6396,0.6598,40
103721,0,1,10448.34,10044.55,455162.04,0.8414,0.3258,34
103722,0,0,18787.05,18061.0,407826.27,0.737,0.7841,36
103723,1,1,5474.35,5262.79,365665.52,0.2461,0.3841,36
103724,0,1,16824.64,16174.43,204387.95,0.5222,0.4922,37
103725,0,0,22331.81,21468.76,188108.87,0.7169,0.1352,33
103726,0,0,20824.35,20019.56,315156.94,0.5916,0.3859,42
103727,0,0,24951.0,23986.73,404117.81,0.7062,0.5308,26
103728,0,1,9013.42,8665.09,442277.51,0.5042,0.6829,30
103729,0,0,22201.64,21343.63,165596.48,0.393,0.2746,56
103730,0,0,20828.85,20023.89,232746.74,0.7629,0.1731,43
103731,0,1,10304.43,9906.2,210995.17,0.8394,0.101,57
103732,0,0,29222.96,28093.6,32972.28,0.548,0.5196,22
103733,0,0,25111.77,24141.29,452804.97,0.794,0.586,36
103734,0,0,26508.85,25484.38,354435.98,0.6168,0.4543,35
103735,0,1,12945.15,12444.86,320451.58,0.3001,0.3755,27
103736,0,1,23211.06,22314.04,110084.09,0.4761,0.6266,41
103737,0,0,20808.63,20004.45,332734.02,0.773,0.8241,43
103738,0,1,13883.39,13346.85,283784.46,0.5515,0.2507,26
103739,0,1,11299.85,10863.15,15883.64,0.1797,0.185,52
103740,0,0,23700.52,22784.58,476456.3,0.3114,0.4243,53
103741,0,1,17033.26,16374.99,86076.95,0.4264,0.624,59
103742,0,0,24508.75,23561.58,248903.55,0.1861,0.5597,63
103743,0,1,10207.24,9812.76,176576.75,0.4353,0.6993,50
103744,0,1,5850.73,5624.62,443789.33,0.4521,0.4298,26
103745,0,1,18178.96,17476.41,297146.76,0.3688,0.4572,44
103746,0,1,18578.8,17860.8,56300.95,0.3486,0.4897,30
103747,0,0,25019.82,24052.89,102853.35,0.7061,0.4285,55
103748,0,0,29860.65,28706.65,239666.7,0.3317,0.5497,54
103749,0,0,27053.18,26007.67,456659.37,0.8038,0.4518,58
103750,0,0,21629.49,20793.58,181582.9,0.6049,0.869,52
103751,0,1,14718.68,14149.85,476095.7,0.5913,0.6409,63
103752,0,1,8478.64,8150.97,294620.41,0.6752,0.3383,34
103753,0,0,24648.58,23696.0,365145.69,0.5842,0.4313,56
103754,1,1,13010.7,12507.88,257861.57,0.7927,0.7125,39
103755,0,0,25744.88,24749.94,468816.75,0.8702,0.7053,61
103756,0,1,14633.95,14068.4,32067.66,0.7301,0.1255,35
103757,0,0,26644.1,25614.4,206857.29,0.7743,0.8243,26
103758,0,0,25579.52,24590.97,323330.76,0.2642,0.3601,19
103759,0,0,23535.32,22625.76,121471.85,0.8558,0.5458,59
103760,0,1,13491.08,12969.7,393732.44,0.6312,0.1678,32
103761,0,1,12319.4,11843.3,10472.78,0.8078,0.2258,43
103762,0,1,5000.0,4806.77,107333.72,0.1879,0.3244,59
103763,0,0,30046.55,28885.36,369640.31,0.223,0.7656,48
103764,0,1,8268.12,7948.59,497755.76,0.8278,0.5076,37
103765,0,1,7302.58,7020.36,262659.77,0.6789,0.6787,37
103766,0,1,13390.63,12873.13,181150.72,0.2486,0.6717,39
103767,0,0,25346.31,24366.76,131070.57,0.6057,0.7024,23
103768,0,0,26419.26,25398.25,403566.25,0.2451,0.2143,23
103769,0,1,10530.76,10123.78,209736.54,0.8253,0.7102,30
103770,0,0,20142.76,19364.31,275366.92,0.6534,0.2582,60
103771,0,0,20870.14,20063.58,279998.93,0.604,0.727,46
103772,0,1,9733.79,9357.61,293990.67,0.5967,0.6857,58
103773,0,0,23455.43,22548.96,304993.15,0.7203,0.782,29
103774,0,0,22748.33,21869.18,492233.76,0.5432,0.237,48
103775,0,0,23701.12,22785.16,283269.39,0.7511,0.4249,33
103776,0,0,27020.01,25975.79,167131.81,0.5551,0.2784,49
103777,0,0,29085.02,27960.99,217417.51,0.6912,0.5624,41
103778,0,0,23100.89,22208.13,137939.42,0.6894,0.3002,50
103779,0,1,5000.0,4806.77,470610.13,0.6929,0.3735,47
103780,0,0,24196.4,23261.3,239935.46,0.742,0.5608,46
103781,0,1,12258.74,11784.98,434959.99,0.6659,0.5323,54
103782,0,0,21362.17,20536.6,218653.94,0.6093,0.6097,45
103783,0,1,8056.38,7745.03,400767.27,0.4541,0.6398,28
103784,1,1,5000.0,4806.77,195791.07,0.2427,0.1877,64
103785,0,1,12804.08,12309.25,332344.39,0.8109,0.2944,37
103786,0,0,28789.64,27677.03,56094.76,0.3857,0.3219,33
103787,1,1,10487.46,10082.16,157826.24,0.208,0.2715,23
103788,0,0,29564.53,28421.97,212784.64,0.3113,0.4507,63
103789,0,0,17776.15,17089.17,324570.06,0.734,0.4681,27
103790,0,1,10279.39,9882.13,431212.56,0.1268,0.2233,53
103791,0,0,20823.07,20018.33,394766.29,0.5034,0.1454,51
103792,0,1,8216.45,7898.91,299551.85,0.2375,0.6914,58
103793,0,0,22185.58,21328.18,71406.27,0.7908,0.4384,26
103794,0,0,24763.4,23806.38,367285.23,0.2365,0.7384,54
103795,0,0,22560.51,21688.63,478974.63,0.3421,0.2119,42
103796,1,1,14163.95,13616.56,244877.96,0.4554,0.1008,40
103797,0,0,26601.78,25573.71,15960.56,0.6596,0.6979,21
103798,0,1,10389.65,9988.13,360699.85,0.6932,0.6108,23
103799,0,1,11462.22,11019.25,356289.77,0.664,0.0819,52
103800,0,0,20876.04,20069.25,197001.96,0.8353,0.7979,35
103801,0,0,25537.07,24550.15,242366.71,0.6438,0.6635,22
103802,0,0,24930.6,23967.12,112541.99,0.7503,0.7481,40
103803,0,1,15116.6,14532.4,76839.84,0.3883,0.2392,63
103804,0,1,5000.0,4806.77,256699.86,0.4389,0.5507,36
103805,0,1,14810.23,14237.87,156053.35,0.74,0.7113,23
103806,0,0,23382.65,22478.99,365327.7,0.855,0.5552,60
103807,0,0,27308.42,26253.04,34918.13,0.7341,0.1928,45
103808,0,1,17049.44,16390.54,109931.76,0.7072,0.1432,50
103809,0,1,20098.9,19322.15,233951.05,0.2987,0.3803,61
103810,0,0,25692.93,24699.99,364048.31,0.5855,0.6473,22
103811,0,1,5000.0,4806.77,189791.52,0.1069,0.3151,61
103812,0,1,5000.0,4806.77,211258.69,0.611,0.1099,20
103813,0,1,6025.54,5792.67,58861.92,0.8338,0.6078,36
103814,0,1,13011.97,12509.11,248731.11,0.5084,0.5644,40
103815,0,0,24038.27,23109.28,453690.72,0.3394,0.6722,18
103816,0,1,9002.99,8655.06,35775.05,0.5907,0.5593,48
103817,1,1,11412.26,10971.22,492026.88,0.2611,0.5987,49
103818,0,1,12460.66,11979.1,379676.61,0.187,0.2253,38
103819,0,0,23632.76,22719.44,407492.44,0.7743,0.8835,57
103820,1,1,17136.73,16474.46,205011.77,0.3225,0.3779,30
103821,0,1,12430.16,11949.78,492520.45,0.7559,0.575,22
103822,0,1,18295.48,17588.42,342542.72,0.5965,0.6949,50
103823,0,0,24077.67,23147.16,288193.25,0.785,0.6482,61
103824,1,1,12947.29,12446.93,79402.81,0.7559,0.3589,27
103825,0,1,6939.95,6671.74,210441.14,0.2293,0.1425,31
103826,0,0,26739.63,25706.24,303873.87,0.2996,0.3732,18
103827,0,0,18962.0,18229.18,385061.43,0.7285,0.1229,59
103828,0,1,16191.95,15566.19,318687.44,0.2624,0.6677,40
103829,1,1,5509.14,5296.23,18103.34,0.5346,0.2794,28
103830,0,0,19027.8,18292.44,201187.67,0.3713,0.8797,28
103831,0,0,28621.16,27515.05,437657.35,0.3593,0.7869,58
103832,0,1,22000.92,21150.66,196522.76,0.8578,0.1932,45
103833,0,0,23432.16,22526.6,436565.35,0.3218,0.895,25
103834,0,0,27292.77,26238.0,459113.07,0.2439,0.3417,19
103835,0,0,26358.42,25339.76,433652.03,0.5046,0.5693,53
103836,0,0,30015.08,28855.1,298309.56,0.7063,0.2807,64
103837,0,1,11182.68,10750.51,445543.62,0.8255,0.1358,31
103838,0,1,5000.0,4806.77,80056.48,0.8685,0.2074,57
103839,0,1,15469.69,14871.84,359421.91,0.5777,0.3271,61
103840,0,1,14404.66,13847.97,499236.59,0.3722,0.258,30
103841,0,1,20904.39,20096.51,153340.32,0.351,0.3683,47
103842,0,1,12695.58,12204.94,396277.31,0.6691,0.1185,54
103843,0,0,23273.6,22374.16,309257.95,0.5099,0.4,59
103844,0,0,21122.08,20305.79,62914.67,0.7223,0.4689,29
103845,0,0,26199.12,25186.62,200165.7,0.2555,0.3181,29
103846,0,1,14604.3,14039.9,462651.74,0.7912,0.1218,55
103847,0,1,11301.81,10865.04,165588.42,0.8998,0.4353,45
103848,0,1,17002.36,16345.28,39820.83,0.5964,0.329,31
103849,0,1,8328.45,8006.58,277568.8,0.1679,0.1633,35
103850,0,0,24803.0,23844.45,146522.67,0.6384,0.3559,40
103851,0,1,15740.19,15131.89,161597.35,0.5534,0.4613,18
103852,0,1,5000.0,4806.77,328855.39,0.4421,0.2984,44
103853,0,0,26711.19,25678.9,90310.93,0.716,0.4587,47
103854,0,0,19945.48,19174.65,436393.04,0.1865,0.528,56
103855,0,0,25222.53,24247.77,235049.28,0.5742,0.6939,23
103856,0,0,22894.06,22009.29,300238.68,0.4665,0.5361,49
103857,0,1,19249.0,18505.1,244171.15,0.1437,0.4654,59
103858,1,1,14803.42,14231.32,229273.36,0.2241,0.3251,44
103859,0,1,7548.39,7256.67,167423.23,0.2456,0.7088,60
103860,0,1,10453.25,10049.27,230096.05,0.1897,0.43,58
103861,0,1,8777.05,8437.85,406435.72,0.7524,0.4675,47
103862,0,0,26567.25,25540.52,341158.47,0.8476,0.639,33
103863,0,1,15577.59,14975.57,288562.91,0.5762,0.4928,38
103864,0,1,9749.77,9372.98,308328.13,0.1053,0.6691,24
103865,0,0,22369.7,21505.19,211472.47,0.408,0.1169,32
103866,0,1,9163.97,8809.82,11962.26,0.1389,0.3176,21
103867,0,1,9891.47,9509.2,466139.41,0.8545,0.4051,27
103868,0,0,27702.35,26631.75,497093.67,0.3181,0.8151,49
103869,0,0,27396.51,26337.73,110445.06,0.4896,0.7295,50
103870,1,1,7225.77,6946.52,377714.72,0.3233,0.3016,52
103871,0,0,29128.29,28002.59,210035.82,0.575,0.2763,18
103872,0,1,13570.21,13045.77,494954.31,0.5069,0.3674,49
103873,0,1,10762.9,10346.96,463191.45,0.2992,0.3995,33
103874,0,1,14022.84,13480.91,186262.81,0.6097,0.3879,50
103875,0,1,10014.41,9627.39,299095.7,0.8396,0.5396,21
103876,0,0,28648.55,27541.39,439499.61,0.8234,0.8993,20
103877,0,0,24256.61,23319.18,141918.49,0.7021,0.732,53
103878,0,0,28017.78,26935.0,182646.91,0.322,0.5896,41
103879,0,1,12501.78,12018.63,220077.52,0.775,0.5896,29
103880,0,1,5000.0,4806.77,172579.37,0.1596,0.6609,43
103881,0,1,9135.33,8782.28,272248.04,0.2947,0.3534,63
103882,0,1,19487.32,18734.2,446768.0,0.158,0.6155,53
103883,0,1,9870.59,9489.12,343193.75,0.6844,0.124,18
103884,0,1,5000.0,4806.77,63899.47,0.7636,0.4951,25
103885,0,0,23479.2,22571.82,188969.5,0.573,0.2137,52
103886,0,1,13792.85,13259.8,426603.83,0.708,0.5654,60
103887,0,1,14201.86,13653.01,104597.65,0.3889,0.1085,57
103888,0,1,11848.64,11390.74,444805.42,0.2779,0.457,62
103889,0,0,24733.31,23777.45,270413.42,0.7745,0.4939,29
103890,0,1,17840.93,17151.44,146481.27,0.6107,0.2741,51
103891,0,1,19980.42,19208.25,223449.84,0.2815,0.4966,24
103892,0,1,7987.37,7678.68,38213.6,0.2596,0.2749,59
103893,0,1,18897.09,18166.78,230214.23,0.4329,0.5744,25
103894,0,1,5000.0,4806.77,36110.69,0.3267,0.6246,47
103895,0,1,14800.93,14228.92,215340.36,0.8295,0.4175,57
103896,0,1,10919.17,10497.19,121094.99,0.4117,0.3717,56
103897,0,0,26028.93,25023.0,388701.66,0.3374,0.711,26
103898,0,1,13021.92,12518.67,414111.25,0.5181,0.3548,33
103899,0,0,30418.61,29243.04,461751.47,0.8881,0.719,35
103900,0,1,14595.87,14031.79,448790.61,0.3957,0.6251,51
103901,0,1,15470.77,14872.88,417453.52,0.4466,0.3031,39
103902,0,0,27708.49,26637.66,274939.88,0.414,0.7766,39
103903,0,1,14522.3,13961.07,350476.72,0.6097,0.5055,30
103904,0,1,13073.27,12568.04,376351.87,0.4994,0.157,57
103905,1,1,12167.19,11696.98,228800.56,0.3485,0.3906,22
103906,0,1,13767.24,13235.19,416336.2,0.7568,0.4801,55
103907,0,0,20887.02,20079.81,342152.32,0.2367,0.5724,53
103908,0,1,5350.32,5143.55,75140.33,0.1587,0.564,55
103909,0,1,13441.4,12921.94,43834.43,0.6699,0.2839,26
103910,0,0,27126.16,26077.83,295916.09,0.2083,0.1861,47
103911,0,0,26481.0,25457.61,14480.95,0.1842,0.2508,56
103912,0,1,11085.91,10657.48,455207.6,0.4805,0.2679,41
103913,0,1,11460.11,11017.22,434232.99,0.2505,0.4694,20
103914,0,0,29428.16,28290.87,91819.23,0.2906,0.1551,34
103915,0,1,6749.37,6488.53,395343.76,0.7834,0.1676,47
103916,0,0,27207.94,26156.45,142487.76,0.5126,0.1062,22
103917,0,0,21387.04,20560.51,268173.27,0.7006,0.21,55
103918,0,0,26276.1,25260.62,254827.19,0.7055,0.2336,34
103919,1,0,26589.69,25562.1,48733.4,0.1695,0.4627,46
103920,0,1,18011.77,17315.68,499271.62,0.8154,0.6395,25
103921,0,1,9325.74,8965.34,401961.35,0.4132,0.4059,40
103922,0,1,15949.44,15333.05,383508.33,0.3597,0.4588,36
103923,0,1,10945.79,10522.77,433075.97,0.1423,0.2303,46
103924,0,1,6659.34,6401.98,197046.46,0.7989,0.5517,62
103925,0,1,10417.15,10014.57,104766.0,0.7893,0.1925,30
103926,0,1,6855.69,6590.74,112193.83,0.3988,0.5844,21
103927,0,0,26201.96,25189.35,336917.36,0.3622,0.2926,60
103928,0,1,13141.98,12634.09,87413.78,0.5635,0.3253,57
103929,0,0,19780.09,19015.66,227621.24,0.1598,0.8576,48
103930,0,1,16975.71,16319.66,215987.24,0.6697,0.461,24
103931,0,1,18968.34,18235.28,239766.87,0.7097,0.1776,55
103932,0,0,24112.94,23181.06,101662.57,0.5537,0.3653,55
103933,0,1,6089.41,5854.08,109033.84,0.2586,0.701,36
103934,0,0,22644.52,21769.39,466746.51,0.7672,0.1062,46
103935,0,0,25650.54,24659.24,190645.0,0.4356,0.2583,38
103936,1,1,17996.93,17301.41,174807.12,0.3858,0.3234,45
103937,0,1,10895.48,10474.41,478993.94,0.5977,0.6139,25
103938,0,1,5000.0,4806.77,348289.07,0.2779,0.415,33
103939,0,0,30003.9,28844.35,237950.51,0.416,0.1213,61
103940,0,0,21411.45,20583.98,51578.48,0.2172,0.2945,33
103941,0,1,12441.57,11960.75,219494.68,0.2685,0.6968,23
103942,0,0,21392.85,20566.1,122998.19,0.6078,0.8459,23
103943,0,0,26685.21,25653.92,480138.54,0.4877,0.2254,58
103944,0,0,24385.58,23443.16,141684.15,0.3935,0.6622,64
103945,0,0,25691.07,24698.2,352443.0,0.243,0.2101,26
103946,0,0,27203.13,26151.83,17261.74,0.6453,0.2992,18
103947,0,1,15637.78,15033.43,277710.72,0.576,0.3459,63
103948,0,0,27341.67,26285.02,18255.61,0.8115,0.2407,33
103949,0,0,28923.34,27805.56,404397.45,0.4825,0.7774,20
103950,0,0,21429.7,20601.52,35284.59,0.1881,0.1206,60
103951,0,1,9089.89,8738.59,168478.48,0.3812,0.1177,37
103952,0,0,29988.95,28829.98,310042.77,0.1297,0.4027,44
103953,0,0,22300.31,21438.48,152232.73,0.6992,0.8127,48
103954,0,1,18227.11,17522.7,360933.04,0.8361,0.084,57
103955,0,1,15286.43,14695.66,475272.5,0.3933,0.2127,35
103956,0,0,26081.79,25073.82,354270.7,0.4321,0.4303,19
103957,0,0,26990.37,25947.29,347249.8,0.3724,0.4477,59
103958,0,1,8468.23,8140.96,263801.16,0.254,0.6183,42
103959,0,0,26245.25,25230.96,436337.75,0.5671,0.7055,47
103960,0,0,23869.06,22946.61,405689.6,0.6581,0.6074,27
103961,0,1,16693.21,16048.08,409748.71,0.242,0.4561,40
103962,0,0,26036.65,25030.43,371000.89,0.5066,0.6316,56
103963,0,0,25456.17,24472.38,339571.67,0.5921,0.8613,48
103964,0,0,23890.96,22967.66,341470.36,0.2536,0.8069,38
103965,0,0,27600.35,26533.7,38197.81,0.4027,0.2594,28
103966,0,0,27408.3,26349.07,17771.97,0.4025,0.718,57
103967,0,1,14447.3,13888.97,181517.54,0.462,0.1938,23
103968,0,1,15399.1,14803.98,39113.15,0.6783,0.3523,64
103969,0,0,27937.27,26857.6,40187.3,0.4579,0.5345,62
103970,0,0,28365.15,27268.94,278538.77,0.2953,0.3179,32
103971,0,1,8755.53,8417.16,449609.33,0.7665,0.4204,42
103972,0,1,11621.23,11172.11,337817.31,0.8706,0.4649,25
103973,0,1,20607.12,19810.73,47901.83,0.7375,0.538,31
103974,0,0,26791.72,25756.31,151180.44,0.4025,0.7232,38
103975,0,0,23406.2,22501.63,409263.63,0.1527,0.8839,63
103976,0,0,29283.96,28152.24,92301.29,0.123,0.7927,46
103977,0,0,25801.48,24804.35,48035.94,0.5211,0.2594,29
103978,0,0,31272.22,30063.66,439130.54,0.4427,0.5055,64
103979,0,0,25985.73,24981.48,45171.18,0.4805,0.6132,64
103980,0,0,28282.35,27189.34,407294.91,0.5574,0.8549,44
103981,0,0,26031.73,25025.7,387595.06,0.4234,0.7453,63
103982,0,0,22742.87,21863.94,117013.87,0.4272,0.7147,39
103983,0,0,30223.21,29055.19,265622.3,0.3969,0.4188,21
103984,0,1,10836.62,10417.82,226275.82,0.119,0.4445,29
103985,0,1,12961.25,12460.34,327906.35,0.2768,0.3504,53
103986,0,0,23516.71,22607.88,396560.59,0.3983,0.1795,32
103987,0,0,25137.14,24165.68,388633.18,0.4622,0.6657,26
103988,0,1,15844.5,15232.17,202598.57,0.8622,0.2085,60
103989,0,1,16753.87,16106.39,476575.52,0.3004,0.3607,53
103990,0,1,9897.51,9515.01,146374.94,0.1705,0.2876,20
103991,0,0,25663.92,24672.1,75336.57,0.2596,0.3638,41
103992,0,0,25865.3,24865.7,423972.35,0.1013,0.1028,43
103993,0,1,13205.38,12695.04,310956.65,0.1078,0.5879,64
103994,1,1,8085.58,7773.1,97169.11,0.585,0.2865,26
103995,1,1,6931.56,6663.68,376901.1,0.7544,0.5197,44
103996,0,0,23980.81,23054.03,104139.46,0.784,0.422,53
103997,0,0,26986.94,25943.99,157156.45,0.5798,0.1833,53
103998,0,0,22787.89,21907.22,139412.89,0.1847,0.2947,55
103999,0,1,19004.65,18270.19,118896.94,0.5456,0.5851,18
104000,0,1,21443.43,20614.72,233796.19,0.1652,0.6872,19
104001,0,1,9004.81,8656.81,345442.34,0.3063,0.128,21
104002,0,0,22617.69,21743.6,424127.62,0.705,0.3138,44
104003,0,1,5000.0,4806.77,299321.69,0.1005,0.5762,38
104004,0,0,27086.36,26039.57,69113.86,0.8106,0.3184,55
104005,0,0,29264.11,28133.16,459687.69,0.3171,0.4924,48
104006,0,0,23674.8,22759.85,190729.34,0.3903,0.8203,37
104007,0,1,9663.15,9289.71,484773.27,0.2847,0.4669,22
104008,0,0,18418.74,17706.93,420328.15,0.4204,0.7512,38
104009,0,0,25256.47,24280.4,225438.22,0.5331,0.5866,60
104010,0,1,15468.88,14871.06,393123.86,0.6331,0.1815,20
104011,0,0,31357.28,30145.43,47820.88,0.3329,0.2102,32
104012,0,0,25106.93,24136.64,37049.66,0.7622,0.8734,45
104013,0,1,14865.12,14290.63,202576.08,0.2749,0.4704,39
104014,0,1,16924.44,16270.37,114125.73,0.4506,0.2072,62
104015,0,0,29014.62,27893.31,362507.88,0.6813,0.406,55
104016,0,0,18874.99,18145.54,39420.58,0.798,0.7683,24
104017,0,0,26487.98,25464.31,25395.41,0.2955,0.8804,60
104018,0,1,17846.3,17156.6,227019.98,0.4431,0.208,51
104019,0,0,20526.44,19733.17,367212.2,0.208,0.8083,27
104020,0,1,7254.05,6973.7,103580.51,0.5911,0.2236,62
104021,0,1,11383.95,10944.0,448302.48,0.5646,0.1405,24
104022,0,0,20165.64,19386.31,480700.81,0.6983,0.7834,54
104023,0,1,23173.11,22277.55,186656.53,0.21,0.3405,52
104024,0,0,27964.93,26884.18,329781.67,0.7829,0.7487,37
104025,0,1,18938.36,18206.46,349801.59,0.6474,0.6286,53
104026,0,1,5043.68,4848.76,124452.99,0.741,0.4477,23
104027,0,1,15446.42,14849.48,146872.66,0.2423,0.6499,41
104028,0,1,20759.97,19957.67,340748.59,0.7987,0.317,33
104029,0,0,24346.32,23405.42,60594.0,0.36,0.5724,61
104030,0,1,11775.38,11320.3,192301.68,0.8951,0.5925,48
104031,0,0,26957.36,25915.56,88061.08,0.1144,0.8304,24
104032,0,1,14112.56,13567.16,268955.77,0.617,0.6735,58
