ID_CLIENTE,TIPO_CREDITO,MONTO_SOLICITADO_MXN,SALDO_EN_UDIS,ESTADO_SOLICITUD
103727,Hipotecario,46834.45,5357.79,Rechazado
103727,Hipotecario,829781.09,94925.78,Aprobado
103728,Hipotecario,1268609.55,145127.14,Rechazado
103728,Consumo,127178.66,,Aprobado
103728,Hipotecario,310575.07,35529.35,Aprobado
103729,Auto,541366.86,,Rechazado
103730,Hipotecario,723212.56,82734.49,Aprobado
103731,Hipotecario,604276.92,69128.42,Rechazado
103731,Consumo,936043.02,,Aprobado
103732,Hipotecario,1471501.1,168337.64,Aprobado
103732,Auto,1222763.72,,Aprobado
103733,Consumo,780528.35,,Aprobado
103734,Consumo,1311810.81,,Aprobado
103735,Hipotecario,310164.61,35482.39,Rechazado
103736,Consumo,1189682.03,,Aprobado
103737,Consumo,1398418.59,,Aprobado
103738,Consumo,878434.99,,Aprobado
103739,Hipotecario,518238.82,59285.79,Aprobado
103739,Hipotecario,139118.32,15914.94,Aprobado
103740,Hipotecario,1345210.4,153890.16,Rechazado
103741,Auto,765954.88,,Aprobado
103741,Hipotecario,371481.48,42496.95,Rechazado
103742,Consumo,716282.25,,Aprobado
103742,Hipotecario,1250757.86,143084.93,Aprobado
103743,Auto,935440.14,,Aprobado
103744,Auto,1273522.61,,Rechazado
103745,Auto,1265122.38,,Aprobado
103746,Hipotecario,54745.54,6262.81,Aprobado
103746,Hipotecario,1454675.16,166412.78,Cancelado
103746,Auto,873302.75,,Aprobado
103747,Hipotecario,870152.03,99544.16,Aprobado
103747,Hipotecario,1183657.3,135408.72,Aprobado
103747,Consumo,761236.86,,Aprobado
103748,Auto,1167031.2,,Aprobado
103749,Hipotecario,545925.53,62453.11,Aprobado
103749,Hipotecario,1490888.37,170555.52,Aprobado
103750,Consumo,178853.9,,Aprobado
103750,Auto,459773.52,,Rechazado
103751,Auto,1244005.61,,Aprobado
103752,Hipotecario,1348225.7,154235.11,Aprobado
103753,Consumo,47884.33,,Rechazado
103753,Hipotecario,594757.02,68039.36,Aprobado
103753,Hipotecario,999511.16,114342.66,Aprobado
103754,Hipotecario,785775.29,89891.58,Rechazado
103754,Hipotecario,1019824.25,116666.45,Aprobado
103755,Auto,385078.31,,Aprobado
103755,Consumo,437514.43,,Cancelado
103755,Auto,474252.14,,Aprobado
103756,Hipotecario,1073001.78,122749.88,Aprobado
103756,Auto,70618.85,,Aprobado
103757,Consumo,490213.86,,Cancelado
103757,Consumo,442970.87,,Rechazado
103758,Auto,692838.68,,Aprobado
103758,Hipotecario,949591.06,108631.87,Aprobado
103758,Auto,215800.96,,Rechazado
103759,Auto,898210.61,,Aprobado
103759,Consumo,769041.45,,Aprobado
103759,Hipotecario,723710.26,82791.43,Aprobado
103760,Hipotecario,576933.78,66000.41,Cancelado
103761,Hipotecario,1138993.64,130299.26,Aprobado
103761,Hipotecario,390265.7,44645.84,Aprobado
103761,Auto,1230094.5,,Aprobado
103762,Hipotecario,174515.19,19964.29,Aprobado
103763,Hipotecario,994193.24,113734.3,Aprobado
103763,Hipotecario,1361607.41,155765.96,Aprobado
103763,Consumo,835591.88,,Aprobado
103764,Auto,99838.01,,Aprobado
103764,Auto,1248810.81,,Rechazado
103765,Hipotecario,1261437.88,144306.71,Aprobado
103765,Auto,1046637.55,,Aprobado
103766,Consumo,534995.43,,Aprobado
103766,Auto,1491392.8,,Aprobado
103766,Hipotecario,499139.25,57100.82,Rechazado
103767,Auto,357951.83,,Aprobado
103768,Consumo,630522.72,,Aprobado
103769,Hipotecario,879977.8,100668.21,Aprobado
103770,Consumo,328533.75,,Cancelado
103771,Consumo,322595.0,,Aprobado
103771,Auto,252268.79,,Aprobado
103772,Hipotecario,822929.58,94141.98,Aprobado
103772,Consumo,1184995.26,,Aprobado
103773,Consumo,1405702.67,,Aprobado
103773,Auto,1033822.92,,Aprobado
103774,Auto,639489.21,,Rechazado
103774,Auto,1382115.17,,Aprobado
103775,Consumo,425855.33,,Cancelado
103775,Auto,1148401.79,,Aprobado
103775,Consumo,575038.17,,Aprobado
103776,Auto,617357.64,,Aprobado
103776,Hipotecario,134058.53,15336.11,Cancelado
103777,Auto,1438163.82,,Aprobado
103777,Auto,721122.78,,Aprobado
103778,Auto,1092184.3,,Aprobado
103778,Hipotecario,337237.27,38579.47,Aprobado
103779,Hipotecario,167602.34,19173.47,Aprobado
103779,Hipotecario,502778.09,57517.1,Aprobado
103780,Consumo,1027660.24,,Rechazado
103780,Auto,959729.83,,Aprobado
103781,Hipotecario,362418.07,41460.11,Aprobado
103781,Consumo,1281526.02,,Aprobado
103782,Hipotecario,1220012.71,139567.73,Cancelado
103782,Hipotecario,1312828.89,150185.77,Aprobado
103782,Consumo,546908.46,,Rechazado
103783,Auto,1266520.24,,Rechazado
103784,Hipotecario,111366.51,12740.17,Aprobado
103785,Hipotecario,559243.61,63976.68,Aprobado
103785,Auto,267812.15,,Aprobado
103786,Consumo,344782.91,,Aprobado
103786,Consumo,355690.52,,Cancelado
103786,Auto,1285763.73,,Cancelado
103787,Consumo,597363.63,,Aprobado
103787,Hipotecario,1303190.08,149083.1,Rechazado
103787,Auto,295343.98,,Rechazado
103788,Hipotecario,1102864.36,126166.12,Aprobado
103788,Hipotecario,1397260.64,159844.64,Rechazado
103789,Auto,1410027.49,,Cancelado
103789,Hipotecario,470565.31,53832.0,Rechazado
103790,Hipotecario,376943.81,43121.84,Aprobado
103791,Hipotecario,20704.9,2368.61,Aprobado
103792,Hipotecario,68360.6,7820.36,Aprobado
103793,Auto,938917.51,,Rechazado
103793,Auto,1374652.35,,Aprobado
103793,Consumo,801061.65,,Aprobado
103794,Hipotecario,509955.37,58338.17,Aprobado
103794,Hipotecario,1129750.03,129241.8,Aprobado
103794,Consumo,610391.24,,Aprobado
103795,Hipotecario,829141.84,94852.65,Aprobado
103795,Consumo,458579.79,,Aprobado
103795,Auto,1022985.66,,Aprobado
103796,Consumo,722241.01,,Aprobado
103797,Auto,355070.24,,Aprobado
103797,Hipotecario,1145560.11,131050.45,Rechazado
103798,Consumo,1036439.69,,Aprobado
103798,Auto,587807.08,,Aprobado
103799,Auto,1356232.94,,Aprobado
103799,Auto,431886.08,,Aprobado
103799,Hipotecario,1028984.52,117714.37,Aprobado
103800,Auto,387615.46,,Aprobado
103801,Consumo,177652.46,,Aprobado
103801,Hipotecario,300679.24,34397.28,Aprobado
103801,Hipotecario,627306.92,71763.02,Aprobado
103802,Auto,1428249.55,,Rechazado
103802,Consumo,413171.7,,Rechazado
103803,Hipotecario,899008.62,102845.31,Aprobado
103803,Auto,599072.06,,Rechazado
103804,Hipotecario,1339071.13,153187.84,Rechazado
103805,Auto,1336281.99,,Aprobado
103805,Consumo,654976.57,,Aprobado
103805,Hipotecario,1362660.92,155886.48,Aprobado
103806,Hipotecario,1328290.97,151954.61,Aprobado
103806,Hipotecario,1314851.56,150417.16,Aprobado
103806,Hipotecario,107557.78,12304.46,Cancelado
103807,Hipotecario,1173643.98,134263.21,Aprobado
103807,Consumo,1058586.69,,Aprobado
103808,Consumo,197476.24,,Rechazado
103809,Hipotecario,532879.69,60960.68,Aprobado
103809,Consumo,808143.27,,Aprobado
103810,Consumo,530857.98,,Aprobado
103811,Consumo,802212.36,,Aprobado
103812,Consumo,555295.69,,Aprobado
103812,Consumo,1242690.25,,Aprobado
103812,Auto,1204057.03,,Aprobado
103813,Hipotecario,521462.98,59654.63,Rechazado
103814,Hipotecario,271506.2,31059.93,Rechazado
103814,Consumo,618054.8,,Rechazado
103815,Consumo,32382.08,,Aprobado
103816,Hipotecario,1138124.41,130199.82,Aprobado
103816,Hipotecario,405543.16,46393.56,Rechazado
103816,Hipotecario,1131489.96,129440.85,Aprobado
103817,Consumo,521369.66,,Rechazado
103817,Hipotecario,645571.31,73852.44,Aprobado
103817,Hipotecario,564655.99,64595.85,Aprobado
103818,Auto,1395618.68,,Aprobado
103818,Hipotecario,529400.76,60562.7,Aprobado
103819,Consumo,1182459.13,,Aprobado
103820,Hipotecario,1182490.21,135275.2,Aprobado
103821,Consumo,904119.51,,Aprobado
103821,Auto,617871.08,,Cancelado
103822,Auto,651563.72,,Aprobado
103823,Consumo,1139786.86,,Aprobado
103824,Hipotecario,1075809.69,123071.1,Aprobado
103824,Consumo,392875.9,,Aprobado
103825,Auto,573762.33,,Aprobado
103825,Hipotecario,685216.67,78387.82,Aprobado
103825,Auto,263222.93,,Aprobado
103826,Hipotecario,1164353.27,133200.36,Aprobado
103826,Hipotecario,1121475.34,128295.19,Rechazado
103827,Auto,86148.91,,Cancelado
103827,Hipotecario,406209.63,46469.81,Aprobado
103827,Hipotecario,634729.72,72612.18,Aprobado
103828,Hipotecario,1346773.4,154068.97,Aprobado
103828,Hipotecario,729494.88,83453.18,Rechazado
103829,Hipotecario,1097075.99,125503.94,Aprobado
103829,Consumo,681089.26,,Cancelado
103829,Hipotecario,930828.61,106485.47,Cancelado
103830,Auto,533823.03,,Aprobado
103830,Auto,1441929.57,,Rechazado
103830,Hipotecario,379419.82,43405.09,Rechazado
103831,Consumo,850328.13,,Aprobado
103831,Consumo,63835.79,,Cancelado
103832,Auto,1352535.24,,Aprobado
103832,Consumo,982678.74,,Aprobado
103833,Auto,1088717.88,,Aprobado
103834,Hipotecario,1152477.55,131841.8,Aprobado
103834,Consumo,49039.07,,Aprobado
103835,Auto,1270497.84,,Aprobado
103836,Consumo,1294644.24,,Cancelado
103837,Hipotecario,470066.54,53774.95,Rechazado
103838,Hipotecario,1426544.24,163194.64,Aprobado
103838,Hipotecario,971162.8,111099.65,Aprobado
103838,Hipotecario,531877.01,60845.98,Aprobado
103839,Consumo,123828.48,,Rechazado
103839,Auto,271217.78,,Aprobado
103839,Auto,777422.98,,Rechazado
103840,Auto,194128.41,,Aprobado
103840,Hipotecario,918917.63,105122.88,Aprobado
103840,Hipotecario,966260.07,110538.78,Aprobado
103841,Consumo,1083023.12,,Aprobado
103841,Auto,614600.42,,Aprobado
103841,Auto,1349503.93,,Aprobado
103842,Hipotecario,926003.43,105933.48,Aprobado
103842,Consumo,471931.3,,Aprobado
103842,Auto,1072028.76,,Aprobado
103843,Consumo,1222814.3,,Aprobado
103844,Hipotecario,1107571.05,126704.56,Rechazado
103844,Consumo,621291.15,,Rechazado
103845,Hipotecario,824663.44,94340.33,Aprobado
103845,Auto,620825.89,,Rechazado
103846,Consumo,110504.46,,Rechazado
103846,Consumo,556513.07,,Aprobado
103846,Auto,826148.99,,Aprobado
103847,Auto,1089419.78,,Rechazado
103848,Consumo,734049.64,,Aprobado
103848,Hipotecario,1207614.02,138149.33,Aprobado
103849,Hipotecario,1301224.46,148858.23,Aprobado
103850,Auto,1033419.56,,Aprobado
103850,Auto,765544.64,,Rechazado
103851,Hipotecario,251242.44,28741.78,Aprobado
103851,Consumo,479711.66,,Aprobado
103852,Hipotecario,247265.67,28286.84,Aprobado
103852,Hipotecario,905426.89,103579.55,Aprobado
103852,Consumo,753603.7,,Aprobado
103853,Auto,1000393.5,,Aprobado
103853,Hipotecario,133827.25,15309.65,Rechazado
103854,Consumo,660213.61,,Aprobado
103854,Hipotecario,536840.32,61413.77,Aprobado
103854,Consumo,702874.19,,Aprobado
103855,Auto,666760.69,,Rechazado
103856,Hipotecario,796643.32,91134.87,Rechazado
103856,Consumo,1210834.91,,Aprobado
103857,Consumo,1350591.42,,Rechazado
103857,Auto,1137103.07,,Aprobado
103858,Hipotecario,501973.04,57425.0,Aprobado
103858,Hipotecario,1047790.64,119865.76,Rechazado
103859,Consumo,915463.88,,Aprobado
103859,Auto,656279.0,,Cancelado
103859,Consumo,890938.7,,Aprobado
103860,Consumo,852959.01,,Rechazado
103861,Auto,181875.18,,Aprobado
103861,Hipotecario,445457.43,50959.7,Rechazado
103861,Auto,527086.14,,Aprobado
103862,Auto,935403.31,,Cancelado
103862,Hipotecario,498252.2,56999.35,Rechazado
103862,Auto,764297.1,,Rechazado
103863,Hipotecario,147693.85,16895.97,Aprobado
103863,Consumo,25551.13,,Aprobado
103863,Consumo,67058.24,,Cancelado
103864,Auto,748436.81,,Rechazado
103864,Auto,624783.52,,Aprobado
103865,Auto,274853.17,,Aprobado
103865,Consumo,811626.51,,Aprobado
103866,Auto,1311465.55,,Aprobado
103867,Hipotecario,345006.51,39468.26,Aprobado
103867,Auto,344908.36,,Aprobado
103868,Consumo,303442.41,,Aprobado
103869,Consumo,1032147.84,,Aprobado
103869,Consumo,415541.93,,Aprobado
103870,Auto,1102950.33,,Aprobado
103871,Hipotecario,133108.51,15227.43,Aprobado
103871,Consumo,884963.81,,Rechazado
103872,Hipotecario,892689.46,102122.41,Aprobado
103873,Auto,1286595.27,,Rechazado
103874,Hipotecario,1033606.57,118243.13,Rechazado
103874,Consumo,390533.98,,Cancelado
103874,Hipotecario,721660.66,82556.96,Cancelado
103875,Hipotecario,1097834.56,125590.72,Aprobado
103876,Auto,453280.97,,Aprobado
103877,Consumo,1462886.61,,Aprobado
103877,Consumo,1165376.19,,Aprobado
103877,Hipotecario,1235367.8,141324.33,Aprobado
103878,Hipotecario,306963.21,35116.16,Aprobado
103879,Consumo,29792.55,,Aprobado
103879,Auto,617662.38,,Aprobado
103879,Consumo,411028.14,,Aprobado
103880,Consumo,1212524.97,,Cancelado
103880,Hipotecario,355306.76,40646.59,Aprobado
103880,Hipotecario,689040.07,78825.21,Rechazado
103881,Auto,1267953.69,,Aprobado
103881,Consumo,549364.08,,Aprobado
103881,Consumo,899969.56,,Aprobado
103882,Auto,1201238.72,,Aprobado
103882,Hipotecario,1457964.8,166789.11,Aprobado
103883,Hipotecario,253566.3,29007.63,Aprobado
103883,Hipotecario,356569.4,40791.03,Aprobado
103883,Auto,1421628.2,,Aprobado
103884,Auto,543813.6,,Aprobado
103884,Auto,838049.65,,Aprobado
103884,Consumo,180035.23,,Rechazado
103885,Auto,284685.72,,Aprobado
103885,Hipotecario,470600.06,53835.98,Aprobado
103886,Consumo,230233.18,,Rechazado
103886,Hipotecario,225201.78,25762.76,Aprobado
103886,Auto,272937.34,,Aprobado
103887,Auto,747171.17,,Aprobado
103887,Auto,241584.73,,Aprobado
103887,Consumo,443459.95,,Aprobado
103888,Hipotecario,1349288.43,154356.68,Aprobado
103888,Consumo,154726.35,,Aprobado
103889,Consumo,921061.69,,Aprobado
103889,Consumo,1138834.43,,Aprobado
103890,Auto,20725.2,,Aprobado
103891,Auto,985357.35,,Aprobado
103892,Hipotecario,987335.66,112949.8,Aprobado
103892,Auto,1344200.23,,Aprobado
103892,Auto,1020085.76,,Rechazado
103893,Consumo,884723.26,,Aprobado
103893,Hipotecario,1080996.26,123664.44,Rechazado
103893,Auto,25730.36,,Aprobado
103894,Consumo,748531.25,,Rechazado
103894,Hipotecario,822580.06,94101.99,Aprobado
103894,Hipotecario,1252187.37,143248.46,Aprobado
103895,Auto,1223303.71,,Aprobado
103895,Auto,431984.32,,Aprobado
103895,Hipotecario,1476804.76,168944.37,Aprobado
103896,Auto,1231543.93,,Aprobado
103897,Auto,222024.27,,Aprobado
103897,Hipotecario,562061.16,64299.0,Aprobado
103898,Consumo,406732.46,,Aprobado
103898,Consumo,142754.2,,Cancelado
103898,Consumo,1038284.09,,Aprobado
103899,Auto,130050.4,,Aprobado
103900,Consumo,841113.0,,Aprobado
103901,Hipotecario,1432571.15,163884.11,Rechazado
103902,Consumo,787237.69,,Aprobado
103902,Auto,301072.95,,Aprobado
103902,Hipotecario,1373731.29,157152.91,Aprobado
103903,Auto,533551.48,,Aprobado
103903,Hipotecario,750004.08,85799.4,Aprobado
103904,Auto,872697.36,,Aprobado
103905,Auto,754648.86,,Aprobado
103906,Auto,77188.37,,Aprobado
103906,Hipotecario,1135357.54,129883.29,Aprobado
103907,Auto,70407.19,,Cancelado
103908,Auto,361454.68,,Rechazado
103909,Hipotecario,896164.54,102519.95,Cancelado
103909,Consumo,1310967.14,,Rechazado
103909,Auto,1447369.83,,Aprobado
103910,Auto,277245.06,,Cancelado
103910,Hipotecario,637757.87,72958.6,Aprobado
103910,Auto,771797.14,,Rechazado
103911,Consumo,27057.46,,Cancelado
103911,Consumo,627127.46,,Aprobado
103912,Consumo,370483.49,,Rechazado
103912,Auto,1055483.35,,Cancelado
103913,Hipotecario,777171.43,88907.31,Aprobado
103913,Hipotecario,1400357.67,160198.93,Aprobado
103914,Auto,257116.75,,Aprobado
103914,Consumo,252509.01,,Aprobado
103914,Consumo,47796.28,,Aprobado
103915,Consumo,613006.58,,Aprobado
103916,Consumo,1475360.08,,Cancelado
103916,Auto,257251.66,,Aprobado
103917,Auto,138593.94,,Cancelado
103917,Consumo,1218919.14,,Aprobado
103917,Hipotecario,267287.41,30577.3,Cancelado
103918,Hipotecario,739550.42,84603.52,Aprobado
103918,Hipotecario,120076.36,13736.57,Aprobado
103919,Consumo,241708.7,,Aprobado
103919,Consumo,957698.3,,Rechazado
103920,Consumo,1240672.0,,Rechazado
103920,Hipotecario,1301748.87,148918.23,Cancelado
103921,Hipotecario,50941.99,5827.69,Aprobado
103922,Consumo,459127.45,,Aprobado
103923,Auto,321807.26,,Aprobado
103924,Auto,1113179.31,,Aprobado
103925,Auto,143006.95,,Aprobado
103925,Consumo,967308.86,,Aprobado
103925,Auto,131501.59,,Aprobado
103926,Hipotecario,615998.28,70469.33,Aprobado
103926,Auto,1290493.81,,Aprobado
103927,Hipotecario,668153.24,76435.78,Aprobado
103927,Consumo,948052.24,,Cancelado
103927,Consumo,665371.95,,Aprobado
103928,Consumo,122091.61,,Rechazado
103928,Consumo,1139664.88,,Rechazado
103928,Consumo,1282871.57,,Aprobado
103929,Auto,167890.52,,Aprobado
103929,Consumo,195865.31,,Aprobado
103930,Consumo,1483433.89,,Aprobado
103930,Auto,400145.81,,Aprobado
103930,Hipotecario,1159470.95,132641.83,Aprobado
103931,Consumo,866371.56,,Aprobado
103931,Hipotecario,707444.42,80930.64,Aprobado
103931,Hipotecario,1229972.82,140707.15,Aprobado
103932,Auto,621015.79,,Rechazado
103932,Hipotecario,1366995.06,156382.3,Aprobado
103933,Hipotecario,618427.95,70747.28,Aprobado
103934,Auto,464373.79,,Rechazado
103935,Consumo,858381.5,,Aprobado
103936,Auto,1256466.97,,Rechazado
103936,Consumo,1040009.72,,Rechazado
103937,Auto,1364110.07,,Aprobado
103938,Hipotecario,494433.28,56562.47,Aprobado
103939,Consumo,1465127.79,,Aprobado
103940,Hipotecario,831798.45,95156.56,Rechazado
103940,Hipotecario,104017.99,11899.51,Aprobado
103941,Consumo,725118.26,,Aprobado
103942,Consumo,353836.96,,Aprobado
103942,Hipotecario,109955.73,12578.78,Rechazado
103942,Hipotecario,729812.1,83489.47,Aprobado
103943,Hipotecario,1337779.16,153040.04,Aprobado
103943,Auto,339237.99,,Aprobado
103944,Hipotecario,77185.08,8829.86,Rechazado
103944,Auto,828479.74,,Cancelado
103944,Consumo,1251065.4,,Cancelado
103945,Consumo,833868.1,,Aprobado
103946,Auto,345872.24,,Rechazado
103946,Hipotecario,180123.72,20605.9,Aprobado
103946,Consumo,1124089.26,,Aprobado
103947,Auto,907213.78,,Rechazado
103947,Auto,1494787.18,,Aprobado
103947,Auto,84904.31,,Rechazado
103948,Hipotecario,839797.07,96071.6,Aprobado
103948,Consumo,285146.02,,Aprobado
103949,Auto,1162035.62,,Aprobado
103949,Auto,522797.08,,Cancelado
103950,Consumo,965294.17,,Aprobado
103950,Hipotecario,25420.34,2908.05,Rechazado
103951,Hipotecario,505259.56,57800.98,Rechazado
103951,Auto,1017986.26,,Aprobado
103951,Auto,1167555.12,,Aprobado
103952,Auto,1023352.53,,Aprobado
103953,Consumo,994592.74,,Aprobado
103953,Auto,234807.49,,Cancelado
103953,Auto,160872.03,,Rechazado
103954,Auto,657295.69,,Aprobado
103955,Hipotecario,1378519.76,157700.71,Aprobado
103955,Hipotecario,894318.53,102308.77,Aprobado
103955,Consumo,737896.98,,Aprobado
103956,Hipotecario,1065136.89,121850.15,Aprobado
103956,Hipotecario,1013519.07,115945.15,Aprobado
103956,Consumo,410436.88,,Aprobado
103957,Hipotecario,1374903.91,157287.06,Aprobado
103958,Auto,26271.93,,Aprobado
103958,Consumo,1027730.28,,Rechazado
103959,Hipotecario,1236901.19,141499.74,Aprobado
103960,Auto,1129872.55,,Aprobado
103960,Hipotecario,211761.07,24225.17,Rechazado
103961,Consumo,120914.07,,Aprobado
103961,Consumo,1269649.79,,Aprobado
103962,Hipotecario,1060691.27,121341.58,Aprobado
103963,Hipotecario,769449.97,88023.99,Aprobado
103963,Auto,1311939.34,,Aprobado
103963,Hipotecario,1185659.19,135637.73,Aprobado
103964,Hipotecario,1432602.72,163887.72,Rechazado
103965,Hipotecario,1372130.42,156969.78,Rechazado
103965,Consumo,968740.67,,Aprobado
103965,Consumo,58914.8,,Aprobado
103966,Hipotecario,89805.78,10273.65,Aprobado
103966,Consumo,179790.97,,Rechazado
103966,Consumo,555841.01,,Rechazado
103967,Consumo,296181.56,,Aprobado
103967,Consumo,647025.54,,Aprobado
103967,Hipotecario,619674.43,70889.88,Aprobado
103968,Auto,1130670.46,,Aprobado
103968,Auto,862708.07,,Cancelado
103969,Auto,199716.86,,Cancelado
103970,Hipotecario,1020904.44,116790.02,Aprobado
103970,Hipotecario,1364084.98,156049.39,Cancelado
103971,Hipotecario,1203649.22,137695.77,Aprobado
103972,Hipotecario,377667.6,43204.64,Aprobado
103972,Consumo,1210853.44,,Aprobado
103973,Hipotecario,1460803.46,167113.85,Cancelado
103973,Consumo,281481.95,,Aprobado
103974,Consumo,1348643.01,,Aprobado
103974,Hipotecario,242601.17,27753.23,Aprobado
103975,Hipotecario,783594.26,89642.07,Rechazado
103975,Consumo,1064297.77,,Aprobado
103976,Hipotecario,159010.17,18190.54,Aprobado
103976,Consumo,243366.94,,Cancelado
103977,Auto,1451542.89,,Cancelado
103978,Consumo,350889.06,,Rechazado
103979,Consumo,939274.89,,Aprobado
103979,Hipotecario,187240.73,21420.07,Rechazado
103980,Auto,642862.8,,Aprobado
103981,Consumo,1103366.81,,Aprobado
103982,Consumo,301628.19,,Aprobado
103982,Hipotecario,1025267.13,117289.11,Aprobado
103982,Consumo,299660.84,,Cancelado
103983,Consumo,995440.76,,Aprobado
103984,Hipotecario,537118.24,61445.57,Aprobado
103984,Auto,1122762.46,,Aprobado
103985,Auto,1022895.86,,Cancelado
103985,Consumo,1172388.35,,Aprobado
103985,Auto,531677.72,,Rechazado
103986,Auto,189651.26,,Aprobado
103987,Auto,1383880.53,,Aprobado
103987,Auto,1429626.21,,Aprobado
103987,Consumo,643911.19,,Aprobado
103988,Auto,137587.66,,Aprobado
103989,Consumo,649515.0,,Cancelado
103990,Hipotecario,116302.93,13304.89,Aprobado
103991,Hipotecario,610411.62,69830.22,Rechazado
103991,Hipotecario,323225.3,36976.52,Aprobado
103992,Consumo,698324.88,,Aprobado
103992,Hipotecario,113436.08,12976.93,Aprobado
103993,Consumo,864690.76,,Aprobado
103993,Consumo,1106726.39,,Aprobado
103994,Consumo,983394.33,,Aprobado
103995,Consumo,780433.74,,Aprobado
103995,Auto,837751.15,,Rechazado
103996,Consumo,1379015.45,,Aprobado
103996,Consumo,576307.61,,Aprobado
103996,Consumo,1154715.45,,Aprobado
103997,Hipotecario,707163.03,80898.45,Rechazado
103997,Hipotecario,105321.99,12048.69,Aprobado
103997,Consumo,261370.04,,Rechazado
103998,Auto,1468595.86,,Aprobado
103998,Auto,1265361.06,,Cancelado
103998,Auto,1388587.57,,Rechazado
103999,Auto,1046577.31,,Aprobado
104000,Auto,1475985.14,,Aprobado
104000,Consumo,865420.31,,Aprobado
104001,Hipotecario,1381931.0,158090.95,Cancelado
104001,Auto,1447058.98,,Aprobado
104002,Auto,148975.65,,Rechazado
104002,Hipotecario,71170.3,8141.78,Cancelado
104002,Auto,405179.36,,Aprobado
104003,Hipotecario,36510.6,4176.76,Rechazado
104004,Consumo,1309967.16,,Aprobado
104004,Auto,1320448.73,,Aprobado
104004,Hipotecario,377209.5,43152.23,Aprobado
104005,Hipotecario,161385.85,18462.31,Aprobado
104006,Hipotecario,1394311.87,159507.3,Rechazado
104006,Auto,74097.75,,Rechazado
104007,Auto,1493179.39,,Aprobado
104007,Auto,426326.35,,Aprobado
104007,Hipotecario,690477.92,78989.7,Aprobado
104008,Consumo,83060.36,,Aprobado
104009,Hipotecario,269698.97,30853.18,Aprobado
104009,Auto,183445.23,,Aprobado
104010,Hipotecario,236941.62,27105.79,Aprobado
104010,Hipotecario,1146763.46,131188.11,Cancelado
104010,Auto,916168.83,,Aprobado
104011,Hipotecario,1011900.81,115760.02,Aprobado
104011,Auto,176575.49,,Aprobado
104012,Auto,535898.96,,Aprobado
104012,Auto,514063.22,,Rechazado
104013,Auto,1106007.02,,Rechazado
104013,Auto,1043044.24,,Aprobado
104014,Consumo,827875.98,,Rechazado
104014,Auto,1430079.22,,Rechazado
104014,Auto,1077457.87,,Aprobado
104015,Auto,607528.92,,Aprobado
104015,Hipotecario,1317301.56,150697.43,Aprobado
104015,Hipotecario,28966.27,3313.7,Aprobado
104016,Hipotecario,295739.8,33832.21,Aprobado
104016,Consumo,154812.49,,Aprobado
104016,Consumo,222768.46,,Rechazado
104017,Consumo,1183322.08,,Aprobado
104017,Hipotecario,431992.12,49419.29,Aprobado
104018,Consumo,625915.34,,Aprobado
104018,Hipotecario,1094855.44,125249.91,Aprobado
104018,Hipotecario,903889.77,103403.71,Rechazado
104019,Auto,1482227.69,,Aprobado
104020,Consumo,819514.38,,Rechazado
104020,Hipotecario,204202.39,23360.46,Cancelado
104021,Consumo,782891.55,,Aprobado
104022,Consumo,64286.17,,Aprobado
104022,Hipotecario,1136522.56,130016.57,Rechazado
104022,Auto,563072.07,,Aprobado
104023,Hipotecario,793261.01,90747.94,Aprobado
104023,Consumo,1114408.12,,Aprobado
104024,Hipotecario,1286749.92,147202.37,Aprobado
104025,Hipotecario,1144329.94,130909.72,Aprobado
104025,Auto,382332.64,,Aprobado
104025,Hipotecario,607933.71,69546.76,Rechazado
104026,Auto,929351.39,,Aprobado
104027,Hipotecario,855406.87,97857.33,Rechazado
104028,Hipotecario,1490268.88,170484.65,Aprobado
104029,Hipotecario,1190014.56,136135.98,Aprobado
104030,Auto,1442716.84,,Aprobado
104030,Consumo,660149.99,,Aprobado
104031,Auto,929506.81,,Aprobado
104031,Consumo,1078833.61,,Aprobado
104032,Consumo,652890.36,,Aprobado
104033,Hipotecario,1205026.78,137853.36,Aprobado
104033,Hipotecario,1065112.01,121847.3,Aprobado
104034,Auto,1220864.76,,Rechazado
104034,Auto,31473.58,,Cancelado
104034,Auto,707122.58,,Aprobado
104035,Consumo,172300.89,,Cancelado
104035,Consumo,444513.12,,Aprobado
104035,Hipotecario,269326.68,30810.59,Aprobado
104036,Auto,372641.3,,Aprobado
104036,Auto,1333191.7,,Cancelado
104037,Hipotecario,1030976.8,117942.28,Rechazado
104037,Consumo,315045.84,,Rechazado
104037,Consumo,617605.96,,Aprobado
104038,Hipotecario,138663.46,15862.9,Aprobado
104038,Hipotecario,1354313.17,154931.51,Aprobado
104038,Hipotecario,1076477.07,123147.45,Rechazado
104039,Consumo,595641.5,,Aprobado
104039,Consumo,668810.56,,Rechazado
104039,Consumo,1027699.87,,Aprobado
104040,Hipotecario,608993.42,69667.98,Rechazado
104041,Consumo,920236.19,,Aprobado
104042,Auto,380939.8,,Aprobado
104043,Hipotecario,601585.26,68820.5,Aprobado
104043,Consumo,268634.85,,Rechazado
104043,Hipotecario,847107.26,96907.87,Aprobado
104044,Consumo,1035614.75,,Rechazado
104044,Auto,705539.9,,Aprobado
104045,Auto,378184.09,,Aprobado
104045,Auto,947466.0,,Aprobado
104045,Hipotecario,555381.8,63534.89,Aprobado
